,adm_level,date,perc,ls_temp_day,ls_temp_night,evi,humid,ns_temp,wind_speed,latitude,longitude
676,Aurora,2012-05-01,135.71317187503266,14244.049729729732,13718.569729729728,4583.638011498139,0.016827081258480366,298.8972543569712,2.6881226759690504,15.849604407161786,121.6090902705576
677,Aurora,2012-06-01,166.11313646430006,14773.06162162162,13577.632432432432,5103.7267500845455,0.017219832310309775,298.4034893329327,4.5347425020658045,15.849604407161786,121.6090902705576
678,Aurora,2012-07-01,737.6040237130812,14363.873513513514,6328.156216216215,3836.620899560365,0.01679360866546631,297.74842247596155,3.579075446495643,15.849604407161786,121.6090902705576
679,Aurora,2012-08-01,304.17730161870037,14068.246486486487,2663.3389189189193,4532.122015556307,0.017014533281326294,297.63070913461536,5.226486206054688,15.849604407161786,121.6090902705576
680,Aurora,2012-09-01,332.1274322994913,8582.55027027027,2628.717567567568,4150.970848833277,0.01670929789543152,297.80772986778845,3.0189393850473256,15.849604407161786,121.6090902705576
681,Aurora,2012-10-01,320.46044944455986,14609.257297297298,14355.942702702705,4746.151369631383,0.015372941127190225,296.8094951923077,4.788155188927283,15.849604407161786,121.6090902705576
682,Aurora,2012-11-01,75.69675637645506,14579.249729729732,14440.208648648648,5254.330740615489,0.01571017732987037,297.02794471153845,4.426688267634465,15.849604407161786,121.6090902705576
683,Aurora,2012-12-01,108.34902315726505,14660.296216216217,14391.516756756755,4656.463172133919,0.01512184739112854,296.28453650841345,5.570198059082031,15.849604407161786,121.6090902705576
684,Aurora,2013-01-01,18.17821649103784,14480.656216216215,13616.042162162163,5057.783970240108,0.013361609899080716,294.72434645432685,6.158015324519232,15.849604407161786,121.6090902705576
685,Aurora,2013-02-01,34.80860002958574,13938.17297297297,14323.008648648647,4324.951504903618,0.01432023369348966,295.57057542067315,6.144066443810097,15.849604407161786,121.6090902705576
686,Aurora,2013-03-01,36.853264217372406,14661.732972972974,14425.585945945944,4972.925532634426,0.014922923766649688,296.3799579326923,4.425315270057092,15.849604407161786,121.6090902705576
687,Aurora,2013-04-01,21.230222049240886,14785.097297297298,14488.884324324325,4875.451065268853,0.01601922970551711,298.09996619591345,3.720351879413312,15.849604407161786,121.6090902705576
688,Aurora,2013-05-01,182.44907516910908,14713.431351351353,14471.764324324324,5385.281839702401,0.016784944213353668,298.7896259014423,3.023856529822716,15.849604407161786,121.6090902705576
689,Aurora,2013-06-01,265.2350326216637,14810.142702702702,14471.350270270268,5055.798173824823,0.016890607201136075,298.70421424278845,3.4693345289963937,15.849604407161786,121.6090902705576
690,Aurora,2013-07-01,873.3461839463921,12480.98702702703,10603.908108108108,4712.844639837674,0.01663074355859023,297.6462777944712,3.5059300936185402,15.849604407161786,121.6090902705576
691,Aurora,2013-08-01,698.6735905451485,14101.807567567568,6771.3221621621615,4815.731619885018,0.016854524612426758,297.65487905649036,4.5611328711876515,15.849604407161786,121.6090902705576
692,Aurora,2013-09-01,330.6398239581344,13219.422702702705,9432.27027027027,4156.151775448089,0.016811950848652762,297.6726825420673,3.5724989084097056,15.849604407161786,121.6090902705576
693,Aurora,2013-10-01,323.48082096892625,14338.544864864863,13559.64,4063.8314507947243,0.015285883958523091,296.97325721153845,4.3693222632774935,15.849604407161786,121.6090902705576
694,Aurora,2013-11-01,313.31924526783854,10612.33945945946,14146.808648648648,4175.823063916131,0.016041823304616492,296.65951772836536,5.88176492544321,15.849604407161786,121.6090902705576
695,Aurora,2013-12-01,347.0798519899926,12160.71135135135,13901.062702702702,4479.657490700034,0.015531726754628697,295.76724008413464,5.36309579702524,15.849604407161786,121.6090902705576
696,Aurora,2014-01-01,9.599262973257842,14546.487567567568,13867.122162162163,4193.981197159284,0.011808904317709116,293.38852163461536,6.359768207256612,15.849604407161786,121.6090902705576
697,Aurora,2014-02-01,3.4529970981753793,14514.06162162162,14372.996756756755,4373.893811295232,0.013114973902702332,294.57147686298083,4.565650353064903,15.849604407161786,121.6090902705576
698,Aurora,2014-03-01,92.76370194124488,14592.92,14386.477837837838,4390.023402096721,0.01388673369701092,295.78771033653845,5.029413076547477,15.849604407161786,121.6090902705576
699,Aurora,2014-04-01,10.565150253582173,14249.072432432431,14422.154594594596,4613.081907338519,0.015058280183718752,297.42172475961536,3.801949134239784,15.849604407161786,121.6090902705576
