adm_level,date,count_ovi,mean_ovi,error_ovi,error_relative_ovi
Siquijor,2014-02-01,9.0,41.965555555555554,5.725823054990825,0.13644101642859865
Siquijor,2014-03-01,10.0,51.730999999999995,14.101479528758679,0.2725924402922557
Siquijor,2014-04-01,1.0,0.0,0.0,
Siquijor,2014-05-01,0.0,,,
Siquijor,2014-06-01,1.0,50.0,0.0,0.0
Siquijor,2014-07-01,9.0,40.400000000000006,8.639103462858587,0.21383919462521253
Siquijor,2014-08-01,23.0,68.47391304347825,2.9982572593498586,0.043786854381260246
Siquijor,2014-09-01,17.0,71.48235294117646,6.747506653654784,0.09439402000669136
Siquijor,2014-10-01,9.0,53.64,8.591790655426063,0.1601750681473912
Siquijor,2014-11-01,11.0,39.74363636363636,7.1215876297455125,0.17918812371837833
Siquijor,2014-12-01,4.0,89.4325,3.4591570053265506,0.03867897023259498
Siquijor,2015-01-01,8.0,47.5,4.956056900399752,0.10433804000841584
Siquijor,2015-02-01,15.0,53.53333333333333,7.092949028854354,0.13249593453650724
Siquijor,2015-03-01,6.0,55.833333333333336,8.424226527853612,0.15088166915558707
Siquijor,2015-04-01,0.0,,,
Siquijor,2015-05-01,0.0,,,
Siquijor,2015-06-01,11.0,64.83818181818182,11.042710382511896,0.17031184516366737
Siquijor,2015-07-01,33.0,66.21848484848485,5.398812951888482,0.08153030025138083
Siquijor,2015-08-01,30.0,74.47633333333333,3.302177950764995,0.044338621451534874
Siquijor,2015-09-01,40.0,61.97025000000001,4.750567617236649,0.07665884222246397
Siquijor,2015-10-01,32.0,68.7240625,4.837142789205125,0.07038499490924485
Siquijor,2015-11-01,22.0,65.49363636363636,5.860386468846357,0.08948024257361567
Siquijor,2015-12-01,11.0,70.82181818181817,5.356736211534969,0.07563680725878602
Siquijor,2016-01-01,15.0,66.29466666666667,4.949621477483949,0.07466093015251024
Siquijor,2016-02-01,17.0,70.29058823529411,4.121891465456404,0.058640730842350976
Siquijor,2016-03-01,11.0,70.30909090909091,3.3864431850438024,0.04816508279736466
Siquijor,2016-04-01,0.0,,,
Siquijor,2016-05-01,0.0,,,
Siquijor,2016-06-01,0.0,,,
Siquijor,2016-07-01,0.0,,,
Siquijor,2016-08-01,0.0,,,
Siquijor,2016-09-01,0.0,,,
Siquijor,2016-10-01,0.0,,,
Siquijor,2016-11-01,0.0,,,
Siquijor,2016-12-01,0.0,,,
Siquijor,2017-01-01,0.0,,,
Siquijor,2017-02-01,0.0,,,
Siquijor,2017-03-01,0.0,,,
Siquijor,2017-04-01,0.0,,,
Siquijor,2017-05-01,0.0,,,
Siquijor,2017-06-01,0.0,,,
Siquijor,2017-07-01,0.0,,,
Siquijor,2017-08-01,0.0,,,
Siquijor,2017-09-01,0.0,,,
Siquijor,2017-10-01,0.0,,,
Siquijor,2017-11-01,0.0,,,
Siquijor,2017-12-01,0.0,,,
Siquijor,2018-01-01,0.0,,,
Siquijor,2018-02-01,0.0,,,
Siquijor,2018-03-01,0.0,,,
Siquijor,2018-04-01,0.0,,,
Siquijor,2018-05-01,0.0,,,
Siquijor,2018-06-01,0.0,,,
Siquijor,2018-07-01,0.0,,,
Siquijor,2018-08-01,0.0,,,
Siquijor,2018-09-01,0.0,,,
Siquijor,2018-10-01,0.0,,,
Siquijor,2018-11-01,0.0,,,
Siquijor,2018-12-01,0.0,,,
Siquijor,2019-01-01,0.0,,,
Siquijor,2019-02-01,0.0,,,
Siquijor,2019-03-01,0.0,,,
Siquijor,2019-04-01,0.0,,,
Siquijor,2019-05-01,0.0,,,
Siquijor,2019-06-01,0.0,,,
Siquijor,2019-07-01,0.0,,,
Siquijor,2019-08-01,0.0,,,
Siquijor,2019-09-01,0.0,,,
Siquijor,2019-10-01,0.0,,,
Siquijor,2019-11-01,0.0,,,
Siquijor,2019-12-01,0.0,,,
Zamboanga Sibugay,2012-01-01,0.0,,,
Zamboanga Sibugay,2012-02-01,0.0,,,
Zamboanga Sibugay,2012-03-01,0.0,,,
Zamboanga Sibugay,2012-04-01,0.0,,,
Zamboanga Sibugay,2012-05-01,0.0,,,
Zamboanga Sibugay,2012-06-01,0.0,,,
Zamboanga Sibugay,2012-07-01,9.0,55.48222222222223,11.679569243893718,0.21051011974815448
Zamboanga Sibugay,2012-08-01,0.0,,,
Zamboanga Sibugay,2012-09-01,0.0,,,
Zamboanga Sibugay,2012-10-01,1.0,57.89,0.0,0.0
Zamboanga Sibugay,2012-11-01,0.0,,,
Zamboanga Sibugay,2012-12-01,0.0,,,
Zamboanga Sibugay,2013-01-01,0.0,,,
Zamboanga Sibugay,2013-02-01,0.0,,,
Zamboanga Sibugay,2013-03-01,0.0,,,
Zamboanga Sibugay,2013-04-01,0.0,,,
Zamboanga Sibugay,2013-05-01,0.0,,,
Zamboanga Sibugay,2013-06-01,2.0,50.0,0.0,0.0
Zamboanga Sibugay,2013-07-01,1.0,50.0,0.0,0.0
Zamboanga Sibugay,2013-08-01,1.0,66.67,0.0,0.0
Zamboanga Sibugay,2013-09-01,4.0,58.332499999999996,10.463198826721209,0.17937168519643784
Zamboanga Sibugay,2013-10-01,194.0,49.461340206185575,2.2963889389383434,0.04642795624553578
Zamboanga Sibugay,2013-11-01,19.0,62.70789473684211,6.207167003102379,0.09898541529979873
Zamboanga Sibugay,2013-12-01,11.0,67.22545454545454,8.271073697240528,0.1230348497182423
Zamboanga Sibugay,2014-01-01,15.0,46.67466666666666,8.03016346127617,0.17204543780943632
Zamboanga Sibugay,2014-02-01,14.0,56.317142857142855,6.345422858537039,0.11267302523910323
Zamboanga Sibugay,2014-03-01,9.0,28.563333333333333,8.863192998206506,0.3102996731779615
Zamboanga Sibugay,2014-04-01,0.0,,,
Zamboanga Sibugay,2014-05-01,0.0,,,
Zamboanga Sibugay,2014-06-01,43.0,36.33302325581394,5.396563631633939,0.14853054186098844
Zamboanga Sibugay,2014-07-01,90.0,44.36099999999999,3.6942709701962273,0.08327745024224495
Zamboanga Sibugay,2014-08-01,125.0,48.01560000000002,3.24251395881652,0.06753042675331598
Zamboanga Sibugay,2014-09-01,170.0,49.17835294117648,2.8476547087811954,0.05790463768047194
Zamboanga Sibugay,2014-10-01,223.0,41.13811659192826,2.653019922636668,0.06449055383243332
Zamboanga Sibugay,2014-11-01,175.0,41.08897142857144,2.8489640572792077,0.06933646567989202
Zamboanga Sibugay,2014-12-01,80.0,33.617875000000005,3.9572987341973174,0.1177141248278577
Zamboanga Sibugay,2015-01-01,85.0,40.028705882352945,4.269133567803136,0.10665180084388455
Zamboanga Sibugay,2015-02-01,80.0,43.5375,4.254223774306541,0.09771401146842472
Zamboanga Sibugay,2015-03-01,42.0,41.95238095238095,5.73675664893957,0.1367444831188774
Zamboanga Sibugay,2015-04-01,0.0,,,
Zamboanga Sibugay,2015-05-01,0.0,,,
Zamboanga Sibugay,2015-06-01,16.0,26.477500000000003,8.067953993462345,0.3047098099693077
Zamboanga Sibugay,2015-07-01,41.0,42.43024390243903,4.460457843611429,0.10512449218692864
Zamboanga Sibugay,2015-08-01,39.0,49.58435897435897,4.529811818145093,0.0913556595636851
Zamboanga Sibugay,2015-09-01,45.0,43.86977777777778,4.388085760428792,0.10002525617195115
Zamboanga Sibugay,2015-10-01,41.0,45.62951219512195,4.95671895652219,0.10862967229029662
Zamboanga Sibugay,2015-11-01,37.0,36.489729729729724,5.316436405482602,0.1456967876950614
Zamboanga Sibugay,2015-12-01,29.0,35.11827586206896,6.522359677261269,0.18572550950048292
Zamboanga Sibugay,2016-01-01,37.0,29.36,5.108277260176576,0.173987645101382
Zamboanga Sibugay,2016-02-01,41.0,29.990975609756095,4.8210125886701825,0.16074877494488382
Zamboanga Sibugay,2016-03-01,43.0,28.416279069767437,4.95994477174952,0.17454589179575203
Zamboanga Sibugay,2016-04-01,9.0,21.735555555555557,9.806083034110985,0.45115400933953004
Zamboanga Sibugay,2016-05-01,5.0,0.0,0.0,
Zamboanga Sibugay,2016-06-01,11.0,34.74727272727273,12.476300117145021,0.35905839905969134
Zamboanga Sibugay,2016-07-01,14.0,52.807857142857145,12.378293549703203,0.2344024965114023
Zamboanga Sibugay,2016-08-01,11.0,47.27272727272727,14.607306509279804,0.30900071461938045
Zamboanga Sibugay,2016-09-01,3.0,66.66666666666667,27.216552697590863,0.4082482904638629
Zamboanga Sibugay,2016-10-01,0.0,,,
Zamboanga Sibugay,2016-11-01,2.0,100.0,0.0,0.0
Zamboanga Sibugay,2016-12-01,0.0,,,
Zamboanga Sibugay,2017-01-01,0.0,,,
Zamboanga Sibugay,2017-02-01,0.0,,,
Zamboanga Sibugay,2017-03-01,0.0,,,
Zamboanga Sibugay,2017-04-01,0.0,,,
Zamboanga Sibugay,2017-05-01,0.0,,,
Zamboanga Sibugay,2017-06-01,0.0,,,
Zamboanga Sibugay,2017-07-01,0.0,,,
Zamboanga Sibugay,2017-08-01,0.0,,,
Zamboanga Sibugay,2017-09-01,0.0,,,
Zamboanga Sibugay,2017-10-01,0.0,,,
Zamboanga Sibugay,2017-11-01,0.0,,,
Zamboanga Sibugay,2017-12-01,0.0,,,
Zamboanga Sibugay,2018-01-01,0.0,,,
Zamboanga Sibugay,2018-02-01,0.0,,,
Zamboanga Sibugay,2018-03-01,0.0,,,
Zamboanga Sibugay,2018-04-01,0.0,,,
Zamboanga Sibugay,2018-05-01,0.0,,,
Zamboanga Sibugay,2018-06-01,0.0,,,
Zamboanga Sibugay,2018-07-01,0.0,,,
Zamboanga Sibugay,2018-08-01,0.0,,,
Zamboanga Sibugay,2018-09-01,0.0,,,
Zamboanga Sibugay,2018-10-01,0.0,,,
Zamboanga Sibugay,2018-11-01,0.0,,,
Zamboanga Sibugay,2018-12-01,0.0,,,
Zamboanga Sibugay,2019-01-01,0.0,,,
Zamboanga Sibugay,2019-02-01,0.0,,,
Zamboanga Sibugay,2019-03-01,0.0,,,
Zamboanga Sibugay,2019-04-01,0.0,,,
Zamboanga Sibugay,2019-05-01,0.0,,,
Zamboanga Sibugay,2019-06-01,0.0,,,
Zamboanga Sibugay,2019-07-01,0.0,,,
Zamboanga Sibugay,2019-08-01,0.0,,,
Zamboanga Sibugay,2019-09-01,0.0,,,
Zamboanga Sibugay,2019-10-01,0.0,,,
Zamboanga Sibugay,2019-11-01,0.0,,,
Zamboanga Sibugay,2019-12-01,0.0,,,
Misamis Occidental,2012-01-01,0.0,,,
Misamis Occidental,2012-02-01,0.0,,,
Misamis Occidental,2012-03-01,0.0,,,
Misamis Occidental,2012-04-01,0.0,,,
Misamis Occidental,2012-05-01,0.0,,,
Misamis Occidental,2012-06-01,0.0,,,
Misamis Occidental,2012-07-01,0.0,,,
Misamis Occidental,2012-08-01,1.0,76.31,0.0,0.0
Misamis Occidental,2012-09-01,0.0,,,
Misamis Occidental,2012-10-01,0.0,,,
Misamis Occidental,2012-11-01,0.0,,,
Misamis Occidental,2012-12-01,0.0,,,
Misamis Occidental,2013-01-01,0.0,,,
Misamis Occidental,2013-02-01,0.0,,,
Misamis Occidental,2013-03-01,0.0,,,
Misamis Occidental,2013-04-01,0.0,,,
Misamis Occidental,2013-05-01,0.0,,,
Misamis Occidental,2013-06-01,0.0,,,
Misamis Occidental,2013-07-01,0.0,,,
Misamis Occidental,2013-08-01,0.0,,,
Misamis Occidental,2013-09-01,0.0,,,
Misamis Occidental,2013-10-01,0.0,,,
Misamis Occidental,2013-11-01,0.0,,,
Misamis Occidental,2013-12-01,0.0,,,
Misamis Occidental,2014-01-01,0.0,,,
Misamis Occidental,2014-02-01,0.0,,,
Misamis Occidental,2014-03-01,0.0,,,
Misamis Occidental,2014-04-01,0.0,,,
Misamis Occidental,2014-05-01,0.0,,,
Misamis Occidental,2014-06-01,0.0,,,
Misamis Occidental,2014-07-01,2.0,36.665,2.3582011152571436,0.06431749939334908
Misamis Occidental,2014-08-01,3.0,18.89,9.471551556576612,0.5014055879606465
Misamis Occidental,2014-09-01,4.0,29.1675,11.387813318960756,0.39042815870269154
Misamis Occidental,2014-10-01,4.0,28.335,5.832499999999998,0.20584083289218272
Misamis Occidental,2014-11-01,2.0,22.5,1.7677669529663689,0.07856742013183862
Misamis Occidental,2014-12-01,0.0,,,
Misamis Occidental,2015-01-01,0.0,,,
Misamis Occidental,2015-02-01,0.0,,,
Misamis Occidental,2015-03-01,0.0,,,
Misamis Occidental,2015-04-01,0.0,,,
Misamis Occidental,2015-05-01,1.0,0.0,0.0,
Misamis Occidental,2015-06-01,4.0,0.0,0.0,
Misamis Occidental,2015-07-01,24.0,39.24250000000001,5.282890203879877,0.13462165264394155
Misamis Occidental,2015-08-01,36.0,37.78972222222224,3.9394519360564084,0.10424664973429772
Misamis Occidental,2015-09-01,40.0,47.46975,3.854660904144163,0.08120246902804762
Misamis Occidental,2015-10-01,27.0,38.56814814814815,4.7665398422518415,0.12358746974167872
Misamis Occidental,2015-11-01,17.0,46.787058823529414,5.755291337880254,0.12301032556006478
Misamis Occidental,2015-12-01,11.0,48.99454545454545,5.581461102531162,0.11392005070665155
Misamis Occidental,2016-01-01,19.0,41.07315789473684,4.880236646357394,0.11881815025921719
Misamis Occidental,2016-02-01,29.0,36.44517241379311,4.832451972031914,0.132595118968432
Misamis Occidental,2016-03-01,24.0,36.572916666666664,5.279883057126631,0.1443659280786547
Misamis Occidental,2016-04-01,0.0,,,
Misamis Occidental,2016-05-01,0.0,,,
Misamis Occidental,2016-06-01,0.0,,,
Misamis Occidental,2016-07-01,1.0,69.81,0.0,0.0
Misamis Occidental,2016-08-01,0.0,,,
Misamis Occidental,2016-09-01,0.0,,,
Misamis Occidental,2016-10-01,0.0,,,
Misamis Occidental,2016-11-01,5.0,52.63399999999999,3.560459071524359,0.06764561066087244
Misamis Occidental,2016-12-01,4.0,50.050000000000004,13.464224355676786,0.2690154716418938
Misamis Occidental,2017-01-01,0.0,,,
Misamis Occidental,2017-02-01,0.0,,,
Misamis Occidental,2017-03-01,0.0,,,
Misamis Occidental,2017-04-01,0.0,,,
Misamis Occidental,2017-05-01,0.0,,,
Misamis Occidental,2017-06-01,0.0,,,
Misamis Occidental,2017-07-01,0.0,,,
Misamis Occidental,2017-08-01,0.0,,,
Misamis Occidental,2017-09-01,0.0,,,
Misamis Occidental,2017-10-01,0.0,,,
Misamis Occidental,2017-11-01,0.0,,,
Misamis Occidental,2017-12-01,0.0,,,
Misamis Occidental,2018-01-01,0.0,,,
Misamis Occidental,2018-02-01,0.0,,,
Misamis Occidental,2018-03-01,0.0,,,
Misamis Occidental,2018-04-01,0.0,,,
Misamis Occidental,2018-05-01,0.0,,,
Misamis Occidental,2018-06-01,0.0,,,
Misamis Occidental,2018-07-01,0.0,,,
Misamis Occidental,2018-08-01,0.0,,,
Misamis Occidental,2018-09-01,0.0,,,
Misamis Occidental,2018-10-01,0.0,,,
Misamis Occidental,2018-11-01,0.0,,,
Misamis Occidental,2018-12-01,0.0,,,
Misamis Occidental,2019-01-01,0.0,,,
Misamis Occidental,2019-02-01,0.0,,,
Misamis Occidental,2019-03-01,0.0,,,
Misamis Occidental,2019-04-01,0.0,,,
Misamis Occidental,2019-05-01,0.0,,,
Misamis Occidental,2019-06-01,0.0,,,
Misamis Occidental,2019-07-01,0.0,,,
Misamis Occidental,2019-08-01,0.0,,,
Misamis Occidental,2019-09-01,0.0,,,
Misamis Occidental,2019-10-01,0.0,,,
Misamis Occidental,2019-11-01,0.0,,,
Misamis Occidental,2019-12-01,0.0,,,
Oriental Mindoro,2012-01-01,0.0,,,
Oriental Mindoro,2012-02-01,0.0,,,
Oriental Mindoro,2012-03-01,0.0,,,
Oriental Mindoro,2012-04-01,0.0,,,
Oriental Mindoro,2012-05-01,0.0,,,
Oriental Mindoro,2012-06-01,0.0,,,
Oriental Mindoro,2012-07-01,0.0,,,
Oriental Mindoro,2012-08-01,16.0,66.546875,8.247752332015883,0.12393898784902947
Oriental Mindoro,2012-09-01,1.0,100.0,0.0,0.0
Oriental Mindoro,2012-10-01,17.0,61.96352941176471,6.3424821825613575,0.1023583104896078
Oriental Mindoro,2012-11-01,79.0,65.19835443037974,2.702102455650521,0.041444335202292355
Oriental Mindoro,2012-12-01,2.0,42.59,6.547808793787419,0.15374052110325
Oriental Mindoro,2013-01-01,0.0,,,
Oriental Mindoro,2013-02-01,0.0,,,
Oriental Mindoro,2013-03-01,0.0,,,
Oriental Mindoro,2013-04-01,0.0,,,
Oriental Mindoro,2013-05-01,0.0,,,
Oriental Mindoro,2013-06-01,0.0,,,
Oriental Mindoro,2013-07-01,0.0,,,
Oriental Mindoro,2013-08-01,0.0,,,
Oriental Mindoro,2013-09-01,0.0,,,
Oriental Mindoro,2013-10-01,0.0,,,
Oriental Mindoro,2013-11-01,0.0,,,
Oriental Mindoro,2013-12-01,0.0,,,
Oriental Mindoro,2014-01-01,1.0,100.0,0.0,0.0
Oriental Mindoro,2014-02-01,0.0,,,
Oriental Mindoro,2014-03-01,0.0,,,
Oriental Mindoro,2014-04-01,0.0,,,
Oriental Mindoro,2014-05-01,0.0,,,
Oriental Mindoro,2014-06-01,0.0,,,
Oriental Mindoro,2014-07-01,0.0,,,
Oriental Mindoro,2014-08-01,5.0,12.708,5.9593868140942154,0.46894765612954165
Oriental Mindoro,2014-09-01,33.0,26.285151515151522,4.3172539592448835,0.16424687362963433
Oriental Mindoro,2014-10-01,41.0,29.712926829268287,4.413496649625163,0.14853793014014735
Oriental Mindoro,2014-11-01,68.0,26.47117647058823,3.9388782891678287,0.14879876206273884
Oriental Mindoro,2014-12-01,16.0,18.8175,5.54466153019055,0.2946545253190142
Oriental Mindoro,2015-01-01,3.0,0.0,0.0,
Oriental Mindoro,2015-02-01,18.0,12.055555555555555,5.089005470657709,0.4221294860453399
Oriental Mindoro,2015-03-01,13.0,9.846153846153847,3.7666335696326336,0.38254872191581435
Oriental Mindoro,2015-04-01,0.0,,,
Oriental Mindoro,2015-05-01,0.0,,,
Oriental Mindoro,2015-06-01,26.0,21.51615384615385,4.257960038727155,0.19789596547657576
Oriental Mindoro,2015-07-01,41.0,40.31463414634147,3.8373715891962576,0.09518557393493045
Oriental Mindoro,2015-08-01,32.0,37.751875000000005,4.432393814768629,0.1174085741375396
Oriental Mindoro,2015-09-01,47.0,37.27042553191491,4.1278499403069215,0.11075403302739907
Oriental Mindoro,2015-10-01,35.0,30.97114285714286,4.076006203985357,0.1316065804476863
Oriental Mindoro,2015-11-01,37.0,29.321891891891894,3.9643539684074653,0.13520116583963296
Oriental Mindoro,2015-12-01,22.0,31.131363636363634,5.450862328300787,0.1750923085789212
Oriental Mindoro,2016-01-01,30.0,24.708666666666666,4.6647642487371535,0.1887906098563454
Oriental Mindoro,2016-02-01,33.0,25.864242424242423,4.546898902446929,0.17579865003836895
Oriental Mindoro,2016-03-01,17.0,28.36117647058824,8.209438861686813,0.2894604485184299
Oriental Mindoro,2016-04-01,0.0,,,
Oriental Mindoro,2016-05-01,0.0,,,
Oriental Mindoro,2016-06-01,0.0,,,
Oriental Mindoro,2016-07-01,0.0,,,
Oriental Mindoro,2016-08-01,0.0,,,
Oriental Mindoro,2016-09-01,0.0,,,
Oriental Mindoro,2016-10-01,0.0,,,
Oriental Mindoro,2016-11-01,0.0,,,
Oriental Mindoro,2016-12-01,0.0,,,
Oriental Mindoro,2017-01-01,0.0,,,
Oriental Mindoro,2017-02-01,0.0,,,
Oriental Mindoro,2017-03-01,0.0,,,
Oriental Mindoro,2017-04-01,0.0,,,
Oriental Mindoro,2017-05-01,0.0,,,
Oriental Mindoro,2017-06-01,0.0,,,
Oriental Mindoro,2017-07-01,0.0,,,
Oriental Mindoro,2017-08-01,0.0,,,
Oriental Mindoro,2017-09-01,0.0,,,
Oriental Mindoro,2017-10-01,0.0,,,
Oriental Mindoro,2017-11-01,0.0,,,
Oriental Mindoro,2017-12-01,0.0,,,
Oriental Mindoro,2018-01-01,0.0,,,
Oriental Mindoro,2018-02-01,0.0,,,
Oriental Mindoro,2018-03-01,0.0,,,
Oriental Mindoro,2018-04-01,0.0,,,
Oriental Mindoro,2018-05-01,0.0,,,
Oriental Mindoro,2018-06-01,0.0,,,
Oriental Mindoro,2018-07-01,0.0,,,
Oriental Mindoro,2018-08-01,0.0,,,
Oriental Mindoro,2018-09-01,0.0,,,
Oriental Mindoro,2018-10-01,0.0,,,
Oriental Mindoro,2018-11-01,0.0,,,
Oriental Mindoro,2018-12-01,0.0,,,
Oriental Mindoro,2019-01-01,0.0,,,
Oriental Mindoro,2019-02-01,0.0,,,
Oriental Mindoro,2019-03-01,0.0,,,
Oriental Mindoro,2019-04-01,0.0,,,
Oriental Mindoro,2019-05-01,0.0,,,
Oriental Mindoro,2019-06-01,0.0,,,
Oriental Mindoro,2019-07-01,0.0,,,
Oriental Mindoro,2019-08-01,0.0,,,
Oriental Mindoro,2019-09-01,0.0,,,
Oriental Mindoro,2019-10-01,0.0,,,
Oriental Mindoro,2019-11-01,0.0,,,
Oriental Mindoro,2019-12-01,0.0,,,
Antique,2012-01-01,0.0,,,
Antique,2012-02-01,0.0,,,
Antique,2012-03-01,0.0,,,
Antique,2012-04-01,0.0,,,
Antique,2012-05-01,0.0,,,
Antique,2012-06-01,0.0,,,
Antique,2012-07-01,0.0,,,
Antique,2012-08-01,114.0,54.588596491228074,2.9242345450250977,0.05356859734422733
Antique,2012-09-01,71.0,52.473239436619714,3.4664131985653106,0.06606059080366573
Antique,2012-10-01,15.0,54.86666666666667,8.149092201202764,0.1485253742625048
Antique,2012-11-01,4.0,60.25,15.701811201259554,0.2606109742947644
Antique,2012-12-01,32.0,39.703125,5.858789944749618,0.1475649572860982
Antique,2013-01-01,141.0,36.02056737588651,2.550949866579156,0.07081925834091264
Antique,2013-02-01,178.0,39.04382022471915,2.424342749440977,0.062092867334382774
Antique,2013-03-01,1.0,25.0,0.0,0.0
Antique,2013-04-01,0.0,,,
Antique,2013-05-01,0.0,,,
Antique,2013-06-01,0.0,,,
Antique,2013-07-01,0.0,,,
Antique,2013-08-01,1.0,62.96,0.0,0.0
Antique,2013-09-01,0.0,,,
Antique,2013-10-01,2.0,0.0,0.0,
Antique,2013-11-01,0.0,,,
Antique,2013-12-01,8.0,15.75875,5.055611497849445,0.32081297678111814
Antique,2014-01-01,17.0,36.5,8.03185009303305,0.22005068748035753
Antique,2014-02-01,18.0,54.61888888888889,8.10006046650533,0.14830145085857144
Antique,2014-03-01,5.0,42.0,21.241468875762806,0.5057492589467335
Antique,2014-04-01,0.0,,,
Antique,2014-05-01,0.0,,,
Antique,2014-06-01,0.0,,,
Antique,2014-07-01,7.0,71.19285714285714,10.67682359595425,0.14997043277150549
Antique,2014-08-01,9.0,84.40555555555555,4.45189739300058,0.052744127607457676
Antique,2014-09-01,20.0,66.47900000000001,8.12661319062252,0.12224331278482706
Antique,2014-10-01,20.0,47.30499999999999,6.9597602508994525,0.14712525633441398
Antique,2014-11-01,6.0,50.61833333333333,11.705226851631203,0.23124480955446713
Antique,2014-12-01,1.0,56.19,0.0,0.0
Antique,2015-01-01,1.0,35.0,0.0,0.0
Antique,2015-02-01,3.0,31.0,5.715476066494082,0.1843701956933575
Antique,2015-03-01,0.0,,,
Antique,2015-04-01,0.0,,,
Antique,2015-05-01,0.0,,,
Antique,2015-06-01,0.0,,,
Antique,2015-07-01,0.0,,,
Antique,2015-08-01,2.0,46.43,2.524371208835944,0.05436939928571923
Antique,2015-09-01,8.0,64.46125,9.941557573750073,0.15422533031472507
Antique,2015-10-01,11.0,54.223636363636366,9.03438932819665,0.16661349061154668
Antique,2015-11-01,14.0,53.05571428571428,6.4709312103331,0.12196483069638844
Antique,2015-12-01,6.0,26.18499999999999,3.751807527342297,0.14328079157312576
Antique,2016-01-01,4.0,40.169999999999995,3.3092162969500993,0.0823802911862111
Antique,2016-02-01,2.0,36.945,4.18253661071842,0.11320981487937257
Antique,2016-03-01,2.0,35.5,0.14849242404929502,0.004182885184487184
Antique,2016-04-01,0.0,,,
Antique,2016-05-01,0.0,,,
Antique,2016-06-01,0.0,,,
Antique,2016-07-01,0.0,,,
Antique,2016-08-01,0.0,,,
Antique,2016-09-01,0.0,,,
Antique,2016-10-01,0.0,,,
Antique,2016-11-01,0.0,,,
Antique,2016-12-01,0.0,,,
Antique,2017-01-01,0.0,,,
Antique,2017-02-01,0.0,,,
Antique,2017-03-01,0.0,,,
Antique,2017-04-01,0.0,,,
Antique,2017-05-01,0.0,,,
Antique,2017-06-01,0.0,,,
Antique,2017-07-01,0.0,,,
Antique,2017-08-01,0.0,,,
Antique,2017-09-01,0.0,,,
Antique,2017-10-01,0.0,,,
Antique,2017-11-01,0.0,,,
Antique,2017-12-01,0.0,,,
Antique,2018-01-01,0.0,,,
Antique,2018-02-01,0.0,,,
Antique,2018-03-01,0.0,,,
Antique,2018-04-01,0.0,,,
Antique,2018-05-01,0.0,,,
Antique,2018-06-01,0.0,,,
Antique,2018-07-01,0.0,,,
Antique,2018-08-01,0.0,,,
Antique,2018-09-01,0.0,,,
Antique,2018-10-01,0.0,,,
Antique,2018-11-01,0.0,,,
Antique,2018-12-01,0.0,,,
Antique,2019-01-01,0.0,,,
Antique,2019-02-01,0.0,,,
Antique,2019-03-01,0.0,,,
Antique,2019-04-01,0.0,,,
Antique,2019-05-01,0.0,,,
Antique,2019-06-01,0.0,,,
Antique,2019-07-01,0.0,,,
Antique,2019-08-01,0.0,,,
Antique,2019-09-01,0.0,,,
Antique,2019-10-01,0.0,,,
Antique,2019-11-01,0.0,,,
Antique,2019-12-01,0.0,,,
Cotabato,2012-01-01,0.0,,,
Cotabato,2012-02-01,0.0,,,
Cotabato,2012-03-01,0.0,,,
Cotabato,2012-04-01,0.0,,,
Cotabato,2012-05-01,0.0,,,
Cotabato,2012-06-01,0.0,,,
Cotabato,2012-07-01,0.0,,,
Cotabato,2012-08-01,77.0,66.98051948051946,3.786382422589706,0.05652960669692825
Cotabato,2012-09-01,0.0,,,
Cotabato,2012-10-01,0.0,,,
Cotabato,2012-11-01,0.0,,,
Cotabato,2012-12-01,0.0,,,
Cotabato,2013-01-01,0.0,,,
Cotabato,2013-02-01,77.0,76.81298701298702,3.0818176294182162,0.04012104917749343
Cotabato,2013-03-01,2.0,34.519999999999996,0.8414570696120338,0.02437592901541234
Cotabato,2013-04-01,0.0,,,
Cotabato,2013-05-01,0.0,,,
Cotabato,2013-06-01,3.0,83.33333333333333,3.4020690871989228,0.040824829046387075
Cotabato,2013-07-01,7.0,70.53571428571429,11.414212918978103,0.16182175277538577
Cotabato,2013-08-01,9.0,57.45444444444445,8.303908511697648,0.14453030730681085
Cotabato,2013-09-01,4.0,52.5925,6.20833449384777,0.11804600454147966
Cotabato,2013-10-01,0.0,,,
Cotabato,2013-11-01,0.0,,,
Cotabato,2013-12-01,0.0,,,
Cotabato,2014-01-01,39.0,52.756666666666675,6.15538781259018,0.11667507068787855
Cotabato,2014-02-01,500.0,56.48294000000003,1.7093391408122576,0.03026292790021654
Cotabato,2014-03-01,248.0,53.020846774193544,2.4548821458863332,0.04630031950152068
Cotabato,2014-04-01,3.0,13.89,11.341137509086115,0.816496580927726
Cotabato,2014-05-01,1.0,0.0,0.0,
Cotabato,2014-06-01,20.0,45.3865,8.026685937390349,0.17685183782380992
Cotabato,2014-07-01,40.0,40.678999999999995,5.4077278246043425,0.13293659688301931
Cotabato,2014-08-01,33.0,40.410000000000004,6.841724942122032,0.16930771942890452
Cotabato,2014-09-01,88.0,41.12897727272727,3.942723640658283,0.09586242844099878
Cotabato,2014-10-01,123.0,36.51471544715447,3.2753785548304717,0.08970023495241879
Cotabato,2014-11-01,55.0,44.37854545454545,4.764549908365039,0.107361560852532
Cotabato,2014-12-01,11.0,37.03727272727272,10.297094197422572,0.27801977411366513
Cotabato,2015-01-01,7.0,25.487142857142857,8.549766607218054,0.33545410151071337
