,index,adm_level,date,perc,ls_temp_day,ls_temp_night,evi,humid,ns_temp,wind_speed,longitude,latitude
2076,2076,Catanduanes,2017-01-01,402.5195097343375,-74.88266968325789,-24.90110859728503,0.3003086549375709,0.013693432013193766,-14.871419270833314,33.27047607421875,124.23643116702222,13.735329171306153
2077,2077,Catanduanes,2017-02-01,23.574206266738475,-8.006425339366501,9.676131221719459,0.44386191827468785,0.012809829910596213,-15.553629557291629,29.738322143554687,124.23643116702222,13.735329171306153
2078,2078,Catanduanes,2017-03-01,132.3344248344501,20.44861990950227,16.397895927601894,0.5368376844494892,0.013466586669286093,-14.976302083333337,23.764969482421876,124.23643116702222,13.735329171306153
2079,2079,Catanduanes,2017-04-01,9.908814417136213,22.81733031674213,17.98079185520362,0.5652006810442679,0.014075414339701334,-14.133870442708314,18.984869384765627,124.23643116702222,13.735329171306153
2080,2080,Catanduanes,2017-05-01,43.92364976039778,21.12730769230768,17.8895022624435,0.5812485244040864,0.015633606910705568,-12.826936848958326,14.898521118164062,124.23643116702222,13.735329171306153
2081,2081,Catanduanes,2017-06-01,189.05667817685756,22.901085972850638,19.336561085972903,0.5627978433598184,0.015439099073410038,-12.677880859374966,12.86394287109375,124.23643116702222,13.735329171306153
2082,2082,Catanduanes,2017-07-01,560.8992587663854,-192.3325961538461,-66.80522624434388,0.40617142451759364,0.015042767922083538,-13.374186197916629,14.7622119140625,124.23643116702222,13.735329171306153
2083,2083,Catanduanes,2017-08-01,332.29972335894905,22.533348416289698,18.847963800905006,0.5773276390465379,0.015501227974891663,-13.035286458333303,16.002094116210937,124.23643116702222,13.735329171306153
2084,2084,Catanduanes,2017-09-01,445.3845584766319,17.47751131221719,18.407194570135744,0.5952081725312145,0.015335790316263838,-13.101139322916652,12.899024963378906,124.23643116702222,13.735329171306153
2085,2085,Catanduanes,2017-10-01,551.9692054968326,-13.863755656108538,15.914615384615445,0.48349267877412033,0.01514368454615275,-13.334407552083292,18.58349487304688,124.23643116702222,13.735329171306153
2086,2086,Catanduanes,2017-11-01,234.51119224646442,-5.920248868778231,17.94052036199099,0.5185950056753689,0.015374082326889037,-13.482454427083326,25.736932983398436,124.23643116702222,13.735329171306153
2087,2087,Catanduanes,2017-12-01,484.06952408676347,13.572285067873338,17.32701357466067,0.35065689557321233,0.015256704886754353,-13.891048177083292,28.844798583984375,124.23643116702222,13.735329171306153
2088,2088,Catanduanes,2018-01-01,684.8203676935285,-30.913710407239762,10.06314479638013,0.4410914869466517,0.014295969406763712,-14.643310546875,29.27025146484375,124.23643116702222,13.735329171306153
2089,2089,Catanduanes,2018-02-01,274.79067274536936,21.114321266968375,17.10339366515842,0.5409570374574348,0.0137788196404775,-14.683723958333303,24.901671752929683,124.23643116702222,13.735329171306153
2090,2090,Catanduanes,2018-03-01,35.21914475833376,21.63936651583714,17.30000000000001,0.5529138479001136,0.013347777724266052,-14.677701822916617,24.93993347167969,124.23643116702222,13.735329171306153
2091,2091,Catanduanes,2018-04-01,52.4163865748172,21.04972850678729,18.093710407239826,0.6000356413166855,0.014262265960375468,-14.038541666666617,20.304268798828126,124.23643116702222,13.735329171306153
2092,2092,Catanduanes,2018-05-01,79.16433052588255,21.63615384615389,18.295113122171983,0.5839766742338252,0.015401442845662437,-13.059554036458337,15.525401000976562,124.23643116702222,13.735329171306153
2093,2093,Catanduanes,2018-06-01,389.01387518346314,22.76135746606343,18.11106334841628,0.5712758229284904,0.015425160527229309,-12.994042968749966,17.87178955078125,124.23643116702222,13.735329171306153
2094,2094,Catanduanes,2018-07-01,250.00623344158126,18.83719457013575,-32.105995475113104,0.5691801929625426,0.01549941599369049,-13.304508463541652,19.966523437500005,124.23643116702222,13.735329171306153
2095,2095,Catanduanes,2018-08-01,99.06180983980495,21.39547511312219,17.9131221719457,0.53179494892168,0.01520953377087911,-13.328304036458292,22.597805786132813,124.23643116702222,13.735329171306153
2096,2096,Catanduanes,2018-09-01,283.7497420828168,21.37846153846158,5.163099547511308,0.5867770147559591,0.015383388598759968,-13.528792317708337,18.599703369140624,124.23643116702222,13.735329171306153
2097,2097,Catanduanes,2018-10-01,102.80757857635618,21.50916289592766,18.200045248868832,0.5456748013620886,0.014454410473505656,-13.77745768229164,18.4043994140625,124.23643116702222,13.735329171306153
2098,2098,Catanduanes,2018-11-01,118.50533684852222,20.70880090497741,17.447081447963853,0.5618906923950058,0.014394036928812663,-13.834570312499977,25.451143798828127,124.23643116702222,13.735329171306153
2099,2099,Catanduanes,2018-12-01,509.2837794498851,19.514185520362048,17.038891402714967,0.4669161464245176,0.014571497837702431,-14.099186197916652,30.668549194335938,124.23643116702222,13.735329171306153
2100,2100,Catanduanes,2019-01-01,72.26217494166146,6.409683257918573,16.47366515837109,0.5295526106696935,0.012318822741508485,-15.163346354166663,32.16745239257813,124.23643116702222,13.735329171306153
2101,2101,Catanduanes,2019-02-01,0.04804593697190285,20.66192307692313,16.32248868778288,0.5337345062429059,0.011466072003046671,-15.514241536458314,23.015906982421875,124.23643116702222,13.735329171306153
2102,2102,Catanduanes,2019-03-01,0.21633462868630887,22.11395927601808,16.92337104072402,0.5345565266742338,0.012297515074412029,-14.994042968749966,19.607285156249997,124.23643116702222,13.735329171306153
2103,2103,Catanduanes,2019-04-01,37.61082570410023,23.356470588235368,18.377239819004558,0.5530557321225881,0.013867082198460895,-14.018310546875,19.691634521484374,124.23643116702222,13.735329171306153
2104,2104,Catanduanes,2019-05-01,50.55304876808078,23.54065610859726,19.000723981900478,0.5429956867196368,0.01520181894302368,-12.467317708333326,11.350999145507812,124.23643116702222,13.735329171306153
2105,2105,Catanduanes,2019-06-01,48.66453376139204,22.20305429864254,19.126244343891358,0.5411673666288309,0.015958350896835328,-12.476106770833326,15.518302001953124,124.23643116702222,13.735329171306153
2106,2106,Catanduanes,2019-07-01,324.62166817300016,22.72764705882355,17.910995475113168,0.5380842224744609,0.01515060861905416,-13.131168619791652,15.425430908203127,124.23643116702222,13.735329171306153
2107,2107,Catanduanes,2019-08-01,543.7106126329551,21.486968325791906,17.984479638009077,0.5302547105561862,0.015642168124516805,-13.198307291666652,26.804886474609376,124.23643116702222,13.735329171306153
2108,2108,Catanduanes,2019-09-01,196.72624103104081,22.6078054298643,18.4877828054299,0.5200066969353009,0.015354147553443909,-13.38741861979156,19.412896728515626,124.23643116702222,13.735329171306153
2109,2109,Catanduanes,2019-10-01,136.85298876017333,21.136968325791884,17.7504977375566,0.5314871169125993,0.014663068453470866,-13.53097330729156,17.49040283203125,124.23643116702222,13.735329171306153
2110,2110,Catanduanes,2019-11-01,272.0585142603765,22.361538461538487,15.905701357466114,0.45079670828603857,0.01514406402905782,-13.499772135416663,20.41005615234375,124.23643116702222,13.735329171306153
2111,2111,Catanduanes,2019-12-01,367.67375843152405,14.628461538461579,14.971923076923133,0.4383146708286039,,,,124.23643116702222,13.735329171306153
2112,2112,Cavite,2012-01-01,46.70672629697418,18.999347536617847,15.85210386151806,0.4248359289390669,0.016058902848850597,24.56306818181821,21.646597012606534,120.91227657080175,14.337415127583023
2113,2113,Cavite,2012-02-01,76.45723695536567,24.265792276964078,16.064034620505993,0.43133880126182966,0.016075183044780384,24.623215553977275,21.41804892800071,120.91227657080175,14.337415127583023
2114,2114,Cavite,2012-03-01,54.92441568786109,26.107097203728415,17.267709720372864,0.3634872986883613,0.01608226516030051,25.213680752840958,22.723951305042615,120.91227657080175,14.337415127583023
2115,2115,Cavite,2012-04-01,6.752956076440487,28.068934753661836,17.666990679094567,0.4060919143284078,0.0166476233439012,26.894433593750023,15.086687954989346,120.91227657080175,14.337415127583023
2116,2116,Cavite,2012-05-01,143.73243701474908,-36.85271637816243,8.290399467376858,0.4665720737174166,0.01759117299860174,27.704114879261397,10.09497860995206,120.91227657080175,14.337415127583023
2117,2117,Cavite,2012-06-01,145.62233880263838,7.417509986684422,-7.29340878828225,0.4960763739000499,0.018186261708086186,26.48864968039777,20.455736472389916,120.91227657080175,14.337415127583023
2118,2118,Cavite,2012-07-01,802.9733142890036,-154.83483355525962,-273.15,0.4411646687697161,0.017865702509880066,26.013418856534088,16.29317779541016,120.91227657080175,14.337415127583023
2119,2119,Cavite,2012-08-01,629.1240506735207,-116.581930758988,-170.9940079893475,0.4003345840943052,0.0181498337875713,25.796067116477275,24.306312144886366,120.91227657080175,14.337415127583023
2120,2120,Cavite,2012-09-01,337.3021590078081,-134.86541944074563,-137.20711051930755,0.410422380873319,0.017978884957053444,25.975577059659088,13.151823286576702,120.91227657080175,14.337415127583023
2121,2121,Cavite,2012-10-01,313.8354815880514,22.178868175765672,16.952103861518026,0.48490473186119876,0.016880357807332817,25.747416548295462,16.928545865145598,120.91227657080175,14.337415127583023
2122,2122,Cavite,2012-11-01,16.70871643925255,24.22110519307597,17.093089214380825,0.4754265980408434,0.017065564339811153,25.812935014204584,18.882478055087002,120.91227657080175,14.337415127583023
2123,2123,Cavite,2012-12-01,30.92233576871116,23.713062583222438,16.725792276964114,0.40468341358127174,0.01656722209670327,25.370352450284088,21.340368097478695,120.91227657080175,14.337415127583023
2124,2124,Cavite,2013-01-01,25.007723671807483,22.054740346205108,14.713888149134505,0.3917439814046156,0.014809451319954613,23.963725142045462,23.81383999911222,120.91227657080175,14.337415127583023
2125,2125,Cavite,2013-02-01,95.16254974639212,24.249946737683103,17.16509986684423,0.37153152913830323,0.01539430022239685,24.869131747159088,25.484513438831677,120.91227657080175,14.337415127583023
2126,2126,Cavite,2013-03-01,6.02432900836522,26.046910785619218,17.405046604527342,0.39541162211522496,0.015803916887803512,25.88631036931821,17.87962979403409,120.91227657080175,14.337415127583023
2127,2127,Cavite,2013-04-01,7.332869403148915,29.854101198402134,18.679667110519347,0.4009334218827827,0.01602388782934709,28.38488991477277,12.897320001775567,120.91227657080175,14.337415127583023
2128,2128,Cavite,2013-05-01,171.95337248305702,27.6419573901465,18.165019973368885,0.42080617632409106,0.017321792515841396,28.071058238636397,10.86954345703125,120.91227657080175,14.337415127583023
2129,2129,Cavite,2013-06-01,324.75965169639414,25.48936085219708,-16.473222370173062,0.47969443798771383,0.01785599914464084,27.29236061789777,13.018057250976561,120.91227657080175,14.337415127583023
2130,2130,Cavite,2013-07-01,280.95603900445116,-34.81484687083886,-79.02623169107855,0.4247690851735016,0.017548038200898602,26.426438210227275,12.416996487704191,120.91227657080175,14.337415127583023
2131,2131,Cavite,2013-08-01,752.7402901129628,-238.7454460719041,-238.00860186418106,0.3994070064751785,0.01813128861514005,26.07361061789777,18.845655129172584,120.91227657080175,14.337415127583023
2132,2132,Cavite,2013-09-01,580.4858619653704,-24.86499334221037,-220.61954727030624,0.37209463722397484,0.018226940523494373,26.077095170454584,17.446624894575642,120.91227657080175,14.337415127583023
2133,2133,Cavite,2013-10-01,224.15428151122552,-6.746404793608463,15.869201065246386,0.44965933919973433,0.016814743930643253,25.75394176136365,15.783802934126422,120.91227657080175,14.337415127583023
2134,2134,Cavite,2013-11-01,176.87087514945733,21.957323568575248,17.012982689747048,0.4534538269965135,0.017445088787512344,25.55090553977277,21.9447285045277,120.91227657080175,14.337415127583023
2135,2135,Cavite,2013-12-01,14.573915264738554,21.76552596537954,16.261984021304954,0.43209423875145286,0.017112950032407592,25.148162286931836,18.018229814009235,120.91227657080175,14.337415127583023
2136,2136,Cavite,2014-01-01,5.273248939944262,22.995139813581886,14.389680426098607,0.39448766395483975,0.0132144418629733,22.90726207386365,24.025229436700993,120.91227657080175,14.337415127583023
2137,2137,Cavite,2014-02-01,1.4963789081878285,25.525845539280965,15.947736351531319,0.34664778349659636,0.014058476144617254,24.41116832386365,17.538298312100498,120.91227657080175,14.337415127583023
2138,2138,Cavite,2014-03-01,11.31705881680616,27.663901464713717,17.068988015978675,0.32749075211688533,0.01452025906606154,25.669180575284088,20.48481403697621,120.91227657080175,14.337415127583023
2139,2139,Cavite,2014-04-01,33.07429575403644,30.986031957390196,18.24973368841546,0.31417207371741657,0.015198856592178343,27.756205610795462,12.954319069602272,120.91227657080175,14.337415127583023
2140,2140,Cavite,2014-05-01,116.38269336394629,28.805845539280995,19.06805592543276,0.3844308152083679,0.016734012148597027,29.051194069602275,11.225797618519175,120.91227657080175,14.337415127583023
2141,2141,Cavite,2014-06-01,193.064608881758,-3.8395073235685118,-28.898069241011996,0.4722963307321933,0.0182340686971491,27.510200639204584,15.231106983531603,120.91227657080175,14.337415127583023
2142,2142,Cavite,2014-07-01,331.0781094603748,-215.9876697736351,-139.82917443408786,0.32903440146106594,0.018446334383704445,26.22562144886365,18.989667164195666,120.91227657080175,14.337415127583023
2143,2143,Cavite,2014-08-01,376.2534652426839,25.45569906790945,17.76520639147799,0.4298158392827495,0.017691197720440952,26.324365234375023,16.040195118297234,120.91227657080175,14.337415127583023
2144,2144,Cavite,2014-09-01,520.1574155816131,21.79782956058591,-122.97260985352861,0.5116536609662959,0.01793936843221838,26.327050781250023,16.281855635209517,120.91227657080175,14.337415127583023
2145,2145,Cavite,2014-10-01,132.75147187125614,14.447576564580572,16.912210386151855,0.4694073385356135,0.017386612567034634,26.15775035511365,13.728062438964841,120.91227657080175,14.337415127583023
2146,2146,Cavite,2014-11-01,45.79679645589468,24.875938748335557,16.769121171770962,0.4422442636559854,0.017173809084025295,25.594584517045462,19.41595417369496,120.91227657080175,14.337415127583023
2147,2147,Cavite,2014-12-01,419.66467462700206,21.83836218375501,15.656311584553919,0.43646700979578285,0.016558652574365788,24.555078125000023,26.449545010653406,120.91227657080175,14.337415127583023
2148,2148,Cavite,2015-01-01,126.55996296673337,21.213462050599162,15.170798934753691,0.4322334716918479,0.014358772472901776,23.299618252840958,23.35006713867188,120.91227657080175,14.337415127583023
2149,2149,Cavite,2015-02-01,0.07920958296480504,23.8490412782956,15.423555259653824,0.3741688195251537,0.013809640299190174,23.709375000000023,21.01161970658736,120.91227657080175,14.337415127583023
2150,2150,Cavite,2015-03-01,0.9940656845203856,27.48909454061254,16.770665778961416,0.34749885439149925,0.013979304920543324,25.25525124289777,20.36217415549539,120.91227657080175,14.337415127583023
2151,2151,Cavite,2015-04-01,25.873426490717314,29.235592543275686,18.058521970705783,0.3567226963307322,0.015265979550101541,27.24035866477277,17.43810424804688,120.91227657080175,14.337415127583023
2152,2152,Cavite,2015-05-01,50.58990905654024,30.189280958721724,19.13673768308928,0.3848216503403619,0.016037965362722225,28.644966264204584,11.364626104181465,120.91227657080175,14.337415127583023
2153,2153,Cavite,2015-06-01,118.42648580890487,27.596418109187766,18.420519307589984,0.4678966627926283,0.017323217608711937,28.07332208806821,12.574046048251066,120.91227657080175,14.337415127583023
2154,2154,Cavite,2015-07-01,381.71176406461746,23.718362183755005,-150.0897736351531,0.42465083845259843,0.017817504026673057,26.52509321732964,19.41606778231534,120.91227657080175,14.337415127583023
2155,2155,Cavite,2015-08-01,295.45234500261193,-11.210239680426014,-50.48762982689743,0.5105198738170348,0.018083321777257053,26.857279829545462,16.147510320490056,120.91227657080175,14.337415127583023
2156,2156,Cavite,2015-09-01,152.39253540193158,4.828402130492691,6.393994673768361,0.5358091316619625,0.017897166989066383,26.738494318181836,12.878985318270598,120.91227657080175,14.337415127583023
2157,2157,Cavite,2015-10-01,318.10131402762437,25.005366178428858,17.425392809587265,0.4884474846422048,0.01749717647379095,26.59988902698865,18.452754072709517,120.91227657080175,14.337415127583023
2158,2158,Cavite,2015-11-01,20.187349850057878,23.834287616511347,17.264034620506038,0.4736608998837789,0.017257082191380592,25.950142045454584,21.730227938565346,120.91227657080175,14.337415127583023
2159,2159,Cavite,2015-12-01,408.25269724208516,23.02312916111856,16.949414114514013,0.4126846754109248,0.016751082106070084,25.292249644886397,23.639726673473014,120.91227657080175,14.337415127583023
2160,2160,Cavite,2016-01-01,1.8510888922451567,22.892743009320952,17.107709720372895,0.43306691017765225,0.015877152031118218,24.836594460227275,20.76853346391158,120.91227657080175,14.337415127583023
2161,2161,Cavite,2016-02-01,3.5246962920169937,23.584513981358157,16.168455392809676,0.4123458741490951,0.014968308535489168,24.380095880681836,22.529373446377846,120.91227657080175,14.337415127583023
2162,2162,Cavite,2016-03-01,0.0,27.91870838881499,17.613568575233046,0.3689255188444297,0.015497993339191784,26.108256392045462,16.07683826793324,120.91227657080175,14.337415127583023
2163,2163,Cavite,2016-04-01,6.1752881986004375,30.67564580559258,18.849174434087956,0.3700741490951353,0.01592202349142595,28.160102982954584,15.92733681418679,120.91227657080175,14.337415127583023
2164,2164,Cavite,2016-05-01,145.16015171412042,30.949600532623208,18.967549933422106,0.30685399302673094,0.01719376038421284,28.629807350852275,12.885227550159799,120.91227657080175,14.337415127583023
2165,2165,Cavite,2016-06-01,227.8214277070524,-31.961398135818854,-80.11077230359516,0.479238651834634,0.01797444170171564,27.546333451704584,12.014217723499645,120.91227657080175,14.337415127583023
2166,2166,Cavite,2016-07-01,197.7125260412524,24.907549933422104,13.58256990679098,0.5032950689025403,0.017677166245200417,27.056365411931836,12.43329120982777,120.91227657080175,14.337415127583023
2167,2167,Cavite,2016-08-01,344.2628344127232,-83.27300932090546,-55.23173102529958,0.4574399468703304,0.01873468810861761,26.34553888494321,22.248929942737927,120.91227657080175,14.337415127583023
2168,2168,Cavite,2016-09-01,182.70859710186383,-61.19844207723034,-191.90214380825563,0.4148494770048149,0.018341912464662036,26.35599254261365,15.282368191805752,120.91227657080175,14.337415127583023
2169,2169,Cavite,2016-10-01,350.74603382548827,25.145259653794938,17.575752330226408,0.5164776357297028,0.018106789751486344,26.161035156250023,15.89210565740412,120.91227657080175,14.337415127583023
2170,2170,Cavite,2016-11-01,211.34407945468345,22.80768308921438,16.717270306258342,0.45887165864187285,0.017428865486925297,25.69745649857964,21.112806285511365,120.91227657080175,14.337415127583023
2171,2171,Cavite,2016-12-01,124.33039746416564,20.646511318242347,16.04765645805594,0.45229503569649687,0.017418949441476303,25.194992897727275,22.686103404651988,120.91227657080175,14.337415127583023
2172,2172,Cavite,2017-01-01,43.34413293190301,21.8508788282291,14.952743009320955,0.4573567325253196,0.015620865605094215,24.035458096590958,25.692167524857958,120.91227657080175,14.337415127583023
2173,2173,Cavite,2017-02-01,11.969314644451845,23.219081225033335,15.965339547270332,0.42869652996845425,0.014932499690489338,23.75882457386365,23.115069580078124,120.91227657080175,14.337415127583023
2174,2174,Cavite,2017-03-01,0.4260920768773014,26.7906125166445,16.808082556591273,0.39074265316287565,0.015213419090617788,25.289564098011397,20.24828213778409,120.91227657080175,14.337415127583023
2175,2175,Cavite,2017-04-01,9.501335491172293,29.49532623169108,18.536657789613855,0.37502712933753946,0.015824773094870827,27.268057528409088,15.285604164817121,120.91227657080175,14.337415127583023
2176,2176,Cavite,2017-05-01,192.8762913662094,23.148588548601936,18.658681757656495,0.43285671592229785,0.017761108550158413,27.892524857954584,12.602709128639916,120.91227657080175,14.337415127583023
2177,2177,Cavite,2017-06-01,241.03081371804532,25.774154460719046,17.994713715046657,0.5094590735513863,0.017850729552182285,27.65877130681821,10.257054415616121,120.91227657080175,14.337415127583023
2178,2178,Cavite,2017-07-01,401.3878277791664,-262.2666977363515,-272.5547137150466,0.3715927942885605,0.017869365486231716,26.53914240056821,15.631172873757102,120.91227657080175,14.337415127583023
2179,2179,Cavite,2017-08-01,347.8223300551657,8.30709720372846,8.460226364846903,0.5150993192761083,0.018007950349287552,26.865336470170462,15.027224454012783,120.91227657080175,14.337415127583023
2180,2180,Cavite,2017-09-01,601.5142933921043,25.69420772303596,17.999747003994685,0.46249164868005976,0.01801890270276503,26.900648082386397,12.9564189564098,120.91227657080175,14.337415127583023
2181,2181,Cavite,2017-10-01,184.46017532651737,-47.8775099866844,17.153968042609904,0.45132478831147277,0.017903235825625332,26.58255504261365,14.183354603160511,120.91227657080175,14.337415127583023
2182,2182,Cavite,2017-11-01,218.73576860079038,24.20850865512648,17.816151797603197,0.49484648846089996,0.018195602026852692,25.94734552556821,22.191751098632814,120.91227657080175,14.337415127583023
2183,2183,Cavite,2017-12-01,161.71714705821466,21.62294274300939,16.657936085219717,0.4253051635397643,0.016992559487169438,25.008558238636397,24.071609219637782,120.91227657080175,14.337415127583023
2184,2184,Cavite,2018-01-01,81.55796534695071,22.11338215712385,-10.858095872170452,0.427855055620123,0.01614943959496238,24.352885298295462,24.016822398792616,120.91227657080175,14.337415127583023
2185,2185,Cavite,2018-02-01,2.1884068529206244,25.061398135818933,16.636950732356922,0.4156330068072391,0.0155036137862639,24.81599786931821,19.47616424560547,120.91227657080175,14.337415127583023
2186,2186,Cavite,2018-03-01,0.2239332429387353,27.283182423435505,17.702809587217075,0.4057698489125021,0.015050491148775274,25.34280894886365,19.55992001620206,120.91227657080175,14.337415127583023
2187,2187,Cavite,2018-04-01,2.7249337859790432,30.006324900133166,18.760599201065247,0.3630682384193923,0.0158706469969316,27.08011363636365,18.449362043900926,120.91227657080175,14.337415127583023
2188,2188,Cavite,2018-05-01,103.70203518994492,29.266458055925455,18.90808255659124,0.35855580275610166,0.017149212685498325,28.194238281250023,14.470155195756393,120.91227657080175,14.337415127583023
2189,2189,Cavite,2018-06-01,538.5368064106019,-35.82869507323565,17.928668442077253,0.3428005312966961,0.018291224132884632,26.79797585227277,17.924920931729407,120.91227657080175,14.337415127583023
2190,2190,Cavite,2018-07-01,498.09241189367384,-225.20155126498,-9.542649800266247,0.39005180142785995,0.018565782091834328,26.00056818181821,20.344295154918324,120.91227657080175,14.337415127583023
2191,2191,Cavite,2018-08-01,259.05268861937594,-209.73137816245003,-264.3231691078562,0.3501782168354641,0.018205405636267227,25.981392045454584,23.711367520419035,120.91227657080175,14.337415127583023
2192,2192,Cavite,2018-09-01,430.7011362002655,23.33713715046605,17.663768308921476,0.5181014112568488,0.017829873345114967,26.118554687500023,15.423337763006035,120.91227657080175,14.337415127583023
2193,2193,Cavite,2018-10-01,73.42352853190492,24.527416777629867,17.664700399467392,0.4915739664618961,0.01682077348232269,26.48840553977277,15.394828241521664,120.91227657080175,14.337415127583023
2194,2194,Cavite,2018-11-01,36.749178486537524,23.9362849533955,17.32536617842885,0.4599215341192097,0.016729186881672253,25.948299893465958,21.855030129172587,120.91227657080175,14.337415127583023
2195,2195,Cavite,2018-12-01,290.0254544189877,23.72882822902801,16.646165113182462,0.43320630914826497,0.016603934493931858,25.338813920454584,23.942764559659096,120.91227657080175,14.337415127583023
2196,2196,Cavite,2019-01-01,1.8670481917533008,22.011384820239698,15.609494007989383,0.43701570645857546,0.01469274813478643,23.95047496448865,25.16846923828125,120.91227657080175,14.337415127583023
2197,2197,Cavite,2019-02-01,0.19225032017989596,24.682703062583244,16.238015978695103,0.41950396812219815,0.013745180585167624,24.326384943181836,21.927557373046877,120.91227657080175,14.337415127583023
2198,2198,Cavite,2019-03-01,0.08481383484534243,27.37985352862853,17.35250332889484,0.3753915988709946,0.014092041687531903,26.40295632102277,16.74609541459517,120.91227657080175,14.337415127583023
2199,2199,Cavite,2019-04-01,106.57686293844813,29.851864181091912,18.838708388815007,0.3694790303835298,0.015288984233682806,28.286345880681836,15.77374295321378,120.91227657080175,14.337415127583023
2200,2200,Cavite,2019-05-01,182.6067504750734,26.45010652463378,18.360652463382223,0.37646083347169185,0.017359973354773087,28.284170809659088,10.979766290838068,120.91227657080175,14.337415127583023
2201,2201,Cavite,2019-06-01,118.32599398349836,10.58358189081224,18.949520639147863,0.42650592727876474,0.018684536218643192,28.022607421875023,15.119502119584517,120.91227657080175,14.337415127583023
2202,2202,Cavite,2019-07-01,300.7367664907466,-12.63601864181095,18.16027962716379,0.44018362942055456,0.018109332431446426,26.740403053977275,16.07208668101918,120.91227657080175,14.337415127583023
2203,2203,Cavite,2019-08-01,275.19913137653333,-107.17223701731024,9.520945406125236,0.36108949028723225,0.01871334422718395,26.341077769886397,25.32116421786222,120.91227657080175,14.337415127583023
2204,2204,Cavite,2019-09-01,220.58381601820957,-9.425952063914792,5.7638215712383385,0.3521913332226465,0.01786240122535012,26.173086825284088,18.963763150301848,120.91227657080175,14.337415127583023
2205,2205,Cavite,2019-10-01,82.25821115347472,25.078548601864213,17.479134487350223,0.4763059604848082,0.01723379980434071,26.604705255681836,15.53372664018111,120.91227657080175,14.337415127583023
2206,2206,Cavite,2019-11-01,70.04612671998754,-18.708215712383463,15.935113182423493,0.44028786319110086,0.01766663518818942,26.07385475852277,16.502585948597304,120.91227657080175,14.337415127583023
2207,2207,Cavite,2019-12-01,195.5734614980492,21.8131158455393,16.92749667110519,0.43190277270463223,,,,120.91227657080175,14.337415127583023
2208,2208,Cebu,2012-01-01,93.94052547500144,15.95453388372897,13.852573099415224,0.4234075565883467,0.015058248542075934,-9.491887718023236,20.795895314771077,123.81004066184671,10.342937507639355
2209,2209,Cebu,2012-02-01,358.0712065129909,17.837024423804678,13.365472996216056,0.4479033996040967,0.01479363164236379,-9.711546148255763,21.429101278615555,123.81004066184671,10.342937507639355
2210,2210,Cebu,2012-03-01,87.47473512197911,15.806917784657685,10.302411420708665,0.4353203890179878,0.014606962370318038,-9.471765988372056,20.263837663517446,123.81004066184671,10.342937507639355
2211,2211,Cebu,2012-04-01,27.56028084422267,21.8918713450293,14.489023047815635,0.4505022807470523,0.014561027981514154,-8.503197674418573,16.043028365734017,123.81004066184671,10.342937507639355
2212,2212,Cebu,2012-05-01,143.65675344783813,5.312332301341598,14.627420020639875,0.4372180394181945,0.014754481093828068,-7.8826944040698095,10.040616057639898,123.81004066184671,10.342937507639355
2213,2213,Cebu,2012-06-01,123.67958320657787,23.035208118335106,14.679900240798133,0.4782765814613995,0.014678652896437534,-8.368568313953517,17.245036138490185,123.81004066184671,10.342937507639355
2214,2214,Cebu,2012-07-01,230.11982422124942,-45.64649810801512,-174.23196766425866,0.4050331009553318,0.014848300190859063,-8.906676962209303,16.927648783839025,123.81004066184671,10.342937507639355
2215,2215,Cebu,2012-08-01,34.36812422829572,22.127137942896468,11.001221190230467,0.44103506325845604,0.014983487683673238,-8.580346111918573,18.1830143418423,123.81004066184671,10.342937507639355
2216,2216,Cebu,2012-09-01,345.6704875006405,-23.064468524251794,-130.733997248022,0.37110250451846116,0.014950280965760697,-9.114094295058123,17.961506972202034,123.81004066184671,10.342937507639355
2217,2217,Cebu,2012-10-01,148.30839544097182,17.960560715514305,6.810206398348839,0.47199989672088827,0.015040017837701841,-9.066015624999977,18.352208904887355,123.81004066184671,10.342937507639355
2218,2218,Cebu,2012-11-01,143.4778267085379,18.9061678706571,13.885954592363305,0.4368268525690679,0.015104693035746727,-8.871793241279022,18.791393759084304,123.81004066184671,10.342937507639355
2219,2219,Cebu,2012-12-01,117.6339333036178,19.576439628483058,13.207014103887161,0.4284710560289183,0.01487336463706438,-9.112413699127899,20.780522120276164,123.81004066184671,10.342937507639355
2220,2220,Cebu,2013-01-01,191.1144136155111,-8.243718610251108,-173.42601651186789,0.4351179619588605,0.014858945857646853,-10.061246366279022,22.90364025027253,123.81004066184671,10.342937507639355
2221,2221,Cebu,2013-02-01,192.4936607432833,17.325321637426953,13.62033367733062,0.46660611068078156,0.014760053435037303,-9.678842659883685,24.528957633085028,123.81004066184671,10.342937507639355
2222,2222,Cebu,2013-03-01,13.097327051489332,21.983016855865174,14.521441348469239,0.45623230914880797,0.014217138290405272,-9.024159702034865,19.284151015170785,123.81004066184671,10.342937507639355
2223,2223,Cebu,2013-04-01,44.242535401503886,22.743470932232583,15.569642242862074,0.4294156812118083,0.014484743739283363,-7.682567223837168,16.26709325036337,123.81004066184671,10.342937507639355
2224,2224,Cebu,2013-05-01,105.82759782680591,23.165596835225358,14.934348125215024,0.4423156553920303,0.014735596124515978,-7.185110828488348,11.261984040016353,123.81004066184671,10.342937507639355
2225,2225,Cebu,2013-06-01,306.8918233536573,-65.14657378740964,-249.12778121775023,0.43633162922798874,0.015035934226457463,-8.189425872093011,11.797057821584302,123.81004066184671,10.342937507639355
