,adm,date,value
1535,Masbate,2017-03-01,45.01428571428571
1536,Masbate,2017-06-01,44.07
1537,Masbate,2017-07-01,47.20190476190477
1538,Masbate,2017-08-01,61.064285714285724
1539,Masbate,2017-09-01,45.307500000000005
1540,Masbate,2017-10-01,56.888
1541,Masbate,2017-11-01,54.766000000000005
1542,Masbate,2017-12-01,50.885
1543,Masbate,2018-01-01,55.44615384615384
1544,Masbate,2018-02-01,49.667142857142856
1545,Masbate,2018-06-01,100.0
1546,Masbate,2018-07-01,67.18833333333333
1547,Masbate,2018-08-01,56.70238095238095
1548,Masbate,2018-09-01,53.71642857142857
1549,Masbate,2018-10-01,51.49166666666667
1550,Misamis Oriental,2013-01-01,0.0
1551,Misamis Oriental,2013-02-01,0.0
1552,Misamis Oriental,2013-03-01,0.0
1553,Misamis Oriental,2013-04-01,0.0
1554,Misamis Oriental,2013-05-01,0.0
1555,Misamis Oriental,2013-06-01,0.0
1556,Misamis Oriental,2013-07-01,0.0
1557,Misamis Oriental,2013-08-01,0.0
1558,Misamis Oriental,2013-09-01,0.0
1559,Misamis Oriental,2013-10-01,0.0
1560,Misamis Oriental,2013-11-01,0.0
1561,Misamis Oriental,2013-12-01,0.0
1562,Misamis Oriental,2014-01-01,0.0
1563,Misamis Oriental,2014-02-01,0.0
1564,Misamis Oriental,2014-03-01,0.0
1565,Misamis Oriental,2014-04-01,0.0
1566,Misamis Oriental,2014-05-01,0.0
1567,Misamis Oriental,2014-06-01,0.0
1568,Misamis Oriental,2014-07-01,0.0
1569,Misamis Oriental,2014-08-01,15.385000000000002
1570,Misamis Oriental,2014-09-01,23.570000000000004
1571,Misamis Oriental,2014-10-01,36.8875
1572,Misamis Oriental,2014-11-01,67.18333333333334
1573,Misamis Oriental,2014-12-01,69.23
1574,Misamis Oriental,2015-01-01,67.5
1575,Misamis Oriental,2015-02-01,71.66666666666667
1576,Misamis Oriental,2015-03-01,0.0
1577,Misamis Oriental,2015-04-01,0.0
1578,Misamis Oriental,2015-05-01,35.5
1579,Misamis Oriental,2015-06-01,22.0
1580,Misamis Oriental,2015-07-01,37.25333333333333
1581,Misamis Oriental,2015-08-01,51.730000000000004
1582,Misamis Oriental,2015-09-01,53.652499999999996
1583,Misamis Oriental,2015-10-01,51.7325
1584,Misamis Oriental,2015-11-01,48.972500000000004
1585,Misamis Oriental,2015-12-01,32.21333333333333
1586,Misamis Oriental,2016-01-01,0.0
1587,Misamis Oriental,2016-02-01,37.6
1588,Misamis Oriental,2016-03-01,57.935
1589,Misamis Oriental,2016-11-01,0.0
1590,Mountain Province,2013-01-01,0.0
1591,Mountain Province,2013-02-01,0.0
1592,Mountain Province,2013-03-01,0.0
1593,Mountain Province,2013-04-01,0.0
1594,Mountain Province,2013-05-01,0.0
1595,Mountain Province,2013-06-01,0.0
1596,Mountain Province,2013-07-01,0.0
1597,Mountain Province,2013-08-01,0.0
1598,Mountain Province,2013-09-01,0.0
1599,Mountain Province,2013-10-01,0.0
1600,Mountain Province,2013-11-01,0.0
1601,Mountain Province,2013-12-01,0.0
1602,Mountain Province,2014-01-01,7.0
1603,Mountain Province,2014-02-01,0.0
1604,Mountain Province,2014-03-01,1.214
1605,Mountain Province,2014-04-01,0.0
1606,Mountain Province,2014-05-01,0.0
1607,Mountain Province,2014-06-01,41.07
1608,Mountain Province,2014-07-01,32.13
1609,Mountain Province,2014-08-01,25.369999999999994
1610,Mountain Province,2014-09-01,33.125
1611,Mountain Province,2014-10-01,29.36708333333333
1612,Mountain Province,2014-11-01,27.267619047619043
1613,Mountain Province,2014-12-01,17.39384615384615
1614,Mountain Province,2015-01-01,29.962307692307693
1615,Mountain Province,2015-02-01,16.071428571428573
1616,Mountain Province,2015-03-01,19.05
1617,Mountain Province,2015-04-01,20.333333333333332
1618,Mountain Province,2015-05-01,52.0
1619,Mountain Province,2015-06-01,13.34
1620,Mountain Province,2015-07-01,26.922432432432434
1621,Mountain Province,2015-08-01,28.6837037037037
1622,Mountain Province,2015-09-01,31.319615384615386
1623,Mountain Province,2015-10-01,29.110000000000007
1624,Mountain Province,2015-11-01,35.87727272727272
1625,Mountain Province,2015-12-01,30.315454545454553
1626,Mountain Province,2016-01-01,25.683333333333337
1627,Mountain Province,2016-02-01,36.416666666666664
1628,Mountain Province,2016-03-01,30.581428571428567
1629,Mountain Province,2016-04-01,25.13
1630,Mountain Province,2016-05-01,28.57
1631,Mountain Province,2016-07-01,0.0
1632,"NCR, City of Manila, First District",2012-06-01,8.22
1633,"NCR, City of Manila, First District",2012-07-01,10.230833333333335
1634,"NCR, City of Manila, First District",2012-08-01,11.828750000000001
1635,"NCR, City of Manila, First District",2012-09-01,13.13058823529412
1636,"NCR, City of Manila, First District",2012-10-01,12.968205128205128
1637,"NCR, City of Manila, First District",2012-11-01,10.407027027027027
1638,"NCR, City of Manila, First District",2012-12-01,9.747941176470592
1639,"NCR, City of Manila, First District",2013-01-01,0.0
1640,"NCR, City of Manila, First District",2013-02-01,0.0
1641,"NCR, City of Manila, First District",2013-03-01,0.0
1642,"NCR, City of Manila, First District",2013-04-01,0.0
1643,"NCR, City of Manila, First District",2013-05-01,0.0
1644,"NCR, City of Manila, First District",2013-06-01,0.0
1645,"NCR, City of Manila, First District",2013-07-01,7.317435897435898
1646,"NCR, City of Manila, First District",2013-08-01,8.75047619047619
1647,"NCR, City of Manila, First District",2013-09-01,11.492187500000004
1648,"NCR, City of Manila, First District",2013-10-01,10.87614035087719
1649,"NCR, City of Manila, First District",2013-11-01,8.354146341463418
1650,"NCR, City of Manila, First District",2013-12-01,10.230000000000002
1651,"NCR, City of Manila, First District",2014-01-01,10.818333333333333
1652,"NCR, City of Manila, First District",2014-02-01,10.256666666666664
1653,"NCR, City of Manila, First District",2014-03-01,14.620000000000001
1654,"NCR, City of Manila, First District",2014-04-01,0.0
1655,"NCR, City of Manila, First District",2014-05-01,0.0
1656,"NCR, City of Manila, First District",2014-06-01,50.0
1657,"NCR, City of Manila, First District",2014-07-01,25.56714285714285
1658,"NCR, City of Manila, First District",2014-08-01,10.621999999999998
1659,"NCR, City of Manila, First District",2014-09-01,9.725714285714288
1660,"NCR, City of Manila, First District",2014-10-01,12.947666666666665
1661,"NCR, City of Manila, First District",2014-11-01,12.20433333333333
1662,"NCR, City of Manila, First District",2014-12-01,12.501428571428571
1663,"NCR, City of Manila, First District",2015-01-01,8.0
1664,"NCR, City of Manila, First District",2015-02-01,4.0
1665,"NCR, City of Manila, First District",2015-03-01,0.0
1666,"NCR, City of Manila, First District",2015-04-01,4.166666666666667
1667,"NCR, City of Manila, First District",2015-05-01,4.4
1668,"NCR, City of Manila, First District",2015-06-01,7.324
1669,"NCR, City of Manila, First District",2015-07-01,7.325238095238094
1670,"NCR, City of Manila, First District",2015-08-01,8.170263157894738
1671,"NCR, City of Manila, First District",2015-09-01,7.992307692307692
1672,"NCR, City of Manila, First District",2015-10-01,9.515
1673,"NCR, City of Manila, First District",2015-11-01,7.3279310344827575
1674,"NCR, City of Manila, First District",2015-12-01,8.080625000000001
1675,"NCR, City of Manila, First District",2016-01-01,3.240689655172414
1676,"NCR, City of Manila, First District",2016-02-01,8.739999999999997
1677,"NCR, City of Manila, First District",2016-03-01,7.45
1678,"NCR, Fourth District",2012-06-01,12.188837209302323
1679,"NCR, Fourth District",2012-07-01,19.387755102040817
1680,"NCR, Fourth District",2012-08-01,25.11818181818183
1681,"NCR, Fourth District",2012-09-01,25.44036036036036
1682,"NCR, Fourth District",2012-10-01,23.12971428571429
1683,"NCR, Fourth District",2012-11-01,23.663516483516485
1684,"NCR, Fourth District",2012-12-01,14.457096774193547
1685,"NCR, Fourth District",2013-01-01,13.293684210526315
1686,"NCR, Fourth District",2013-02-01,12.968260869565219
1687,"NCR, Fourth District",2013-03-01,0.0
1688,"NCR, Fourth District",2013-04-01,0.0
1689,"NCR, Fourth District",2013-05-01,0.0
1690,"NCR, Fourth District",2013-06-01,0.0
1691,"NCR, Fourth District",2013-07-01,14.876990291262135
1692,"NCR, Fourth District",2013-08-01,25.028588235294126
1693,"NCR, Fourth District",2013-09-01,24.428235294117655
1694,"NCR, Fourth District",2013-10-01,25.390267857142863
1695,"NCR, Fourth District",2013-11-01,18.248461538461537
1696,"NCR, Fourth District",2013-12-01,18.356190476190477
1697,"NCR, Fourth District",2014-01-01,15.863541666666663
1698,"NCR, Fourth District",2014-02-01,15.125666666666666
1699,"NCR, Fourth District",2014-03-01,17.307619047619045
1700,"NCR, Fourth District",2014-04-01,0.0
1701,"NCR, Fourth District",2014-05-01,0.0
1702,"NCR, Fourth District",2014-06-01,10.10875
1703,"NCR, Fourth District",2014-07-01,14.71188679245283
1704,"NCR, Fourth District",2014-08-01,18.446048387096774
1705,"NCR, Fourth District",2014-09-01,19.86624203821656
1706,"NCR, Fourth District",2014-10-01,16.526923076923072
1707,"NCR, Fourth District",2014-11-01,15.55137254901961
1708,"NCR, Fourth District",2014-12-01,16.46739130434783
1709,"NCR, Fourth District",2015-01-01,13.889090909090909
1710,"NCR, Fourth District",2015-02-01,10.771929824561404
1711,"NCR, Fourth District",2015-03-01,7.625
1712,"NCR, Fourth District",2015-04-01,0.0
1713,"NCR, Fourth District",2015-05-01,0.0
1714,"NCR, Fourth District",2015-06-01,6.486153846153846
1715,"NCR, Fourth District",2015-07-01,13.666984126984124
1716,"NCR, Fourth District",2015-08-01,15.410380952380956
1717,"NCR, Fourth District",2015-09-01,16.790512820512824
1718,"NCR, Fourth District",2015-10-01,11.893690476190478
1719,"NCR, Fourth District",2015-11-01,5.775280898876406
1720,"NCR, Fourth District",2015-12-01,10.260270270270272
1721,"NCR, Fourth District",2016-01-01,7.67763157894737
1722,"NCR, Fourth District",2016-02-01,11.065434782608698
1723,"NCR, Fourth District",2016-03-01,10.830250000000003
1724,"NCR, Fourth District",2016-04-01,4.31375
1725,"NCR, Fourth District",2016-05-01,4.57
1726,"NCR, Fourth District",2016-06-01,3.543125
1727,"NCR, Fourth District",2016-07-01,5.1416
1728,"NCR, Fourth District",2016-08-01,6.2411111111111115
1729,"NCR, Fourth District",2016-09-01,6.12090909090909
1730,"NCR, Fourth District",2016-10-01,8.2556
1731,"NCR, Fourth District",2016-11-01,5.29047619047619
1732,"NCR, Fourth District",2016-12-01,5.502307692307691
1733,"NCR, Fourth District",2017-01-01,4.423500000000001
1734,"NCR, Fourth District",2017-02-01,4.117333333333334
1735,"NCR, Fourth District",2017-03-01,5.010769230769231
1736,"NCR, Fourth District",2017-04-01,2.915
1737,"NCR, Fourth District",2017-05-01,7.09
1738,"NCR, Fourth District",2017-06-01,4.441666666666666
1739,"NCR, Fourth District",2017-07-01,10.627500000000001
1740,"NCR, Second District",2012-06-01,2.7649999999999997
1741,"NCR, Second District",2012-07-01,23.23454545454546
1742,"NCR, Second District",2012-08-01,46.05681818181818
1743,"NCR, Second District",2012-09-01,49.51390243902439
1744,"NCR, Second District",2012-10-01,51.23625
1745,"NCR, Second District",2012-11-01,26.65636363636364
1746,"NCR, Second District",2012-12-01,27.475555555555548
1747,"NCR, Second District",2013-01-01,0.0
1748,"NCR, Second District",2013-02-01,0.0
1749,"NCR, Second District",2013-03-01,0.0
1750,"NCR, Second District",2013-04-01,0.0
1751,"NCR, Second District",2013-05-01,0.0
1752,"NCR, Second District",2013-06-01,0.0
1753,"NCR, Second District",2013-07-01,28.91410958904109
1754,"NCR, Second District",2013-08-01,34.1233962264151
1755,"NCR, Second District",2013-09-01,32.10230769230769
1756,"NCR, Second District",2013-10-01,28.290810810810818
1757,"NCR, Second District",2013-11-01,29.227123287671226
1758,"NCR, Second District",2013-12-01,24.69872340425531
1759,"NCR, Second District",2014-01-01,22.07738095238095
1760,"NCR, Second District",2014-02-01,20.42275
1761,"NCR, Second District",2014-03-01,15.813636363636363
1762,"NCR, Second District",2014-04-01,0.0
1763,"NCR, Second District",2014-05-01,0.0
1764,"NCR, Second District",2014-06-01,23.972857142857144
1765,"NCR, Second District",2014-07-01,26.404047619047624
1766,"NCR, Second District",2014-08-01,29.57492957746479
1767,"NCR, Second District",2014-09-01,31.676842105263166
1768,"NCR, Second District",2014-10-01,26.269382716049385
1769,"NCR, Second District",2014-11-01,18.12246153846154
1770,"NCR, Second District",2014-12-01,16.458148148148148
1771,"NCR, Second District",2015-01-01,19.089642857142856
1772,"NCR, Second District",2015-02-01,15.367499999999998
1773,"NCR, Second District",2015-03-01,9.777777777777779
1774,"NCR, Second District",2015-04-01,3.0
1775,"NCR, Second District",2015-05-01,15.0125
1776,"NCR, Second District",2015-06-01,9.003333333333332
1777,"NCR, Second District",2015-07-01,24.725483870967743
1778,"NCR, Second District",2015-08-01,27.215846153846154
1779,"NCR, Second District",2015-09-01,26.724868421052623
1780,"NCR, Second District",2015-10-01,25.565000000000005
1781,"NCR, Second District",2015-11-01,13.706666666666665
1782,"NCR, Second District",2015-12-01,13.8936
1783,"NCR, Second District",2016-01-01,10.215625
1784,"NCR, Second District",2016-02-01,18.53210526315789
1785,"NCR, Second District",2016-03-01,6.25125
1786,"NCR, Second District",2016-07-01,34.62636363636364
1787,"NCR, Second District",2016-08-01,24.583157894736843
1788,"NCR, Second District",2016-09-01,43.162222222222226
1789,"NCR, Second District",2016-10-01,34.17
1790,"NCR, Second District",2016-11-01,28.452999999999996
1791,"NCR, Second District",2016-12-01,14.990000000000002
1792,"NCR, Second District",2017-01-01,32.441111111111105
1793,"NCR, Second District",2017-02-01,43.552499999999995
1794,"NCR, Second District",2017-03-01,48.84
1795,"NCR, Third District",2012-06-01,23.92466666666667
1796,"NCR, Third District",2012-07-01,27.078139534883714
1797,"NCR, Third District",2012-08-01,37.28208333333334
1798,"NCR, Third District",2012-09-01,33.940000000000005
1799,"NCR, Third District",2012-10-01,35.280895522388064
1800,"NCR, Third District",2012-11-01,29.34042857142857
1801,"NCR, Third District",2012-12-01,26.92916666666666
1802,"NCR, Third District",2013-01-01,11.67769230769231
1803,"NCR, Third District",2013-02-01,0.0
1804,"NCR, Third District",2013-03-01,0.0
1805,"NCR, Third District",2013-04-01,0.0
1806,"NCR, Third District",2013-05-01,0.0
1807,"NCR, Third District",2013-06-01,17.588
1808,"NCR, Third District",2013-07-01,22.811162790697676
1809,"NCR, Third District",2013-08-01,30.934912280701752
1810,"NCR, Third District",2013-09-01,30.830704225352115
1811,"NCR, Third District",2013-10-01,24.116075949367083
1812,"NCR, Third District",2013-11-01,25.383970588235293
1813,"NCR, Third District",2013-12-01,25.295294117647053
1814,"NCR, Third District",2014-01-01,22.61790322580645
1815,"NCR, Third District",2014-02-01,25.120895522388064
1816,"NCR, Third District",2014-03-01,21.618750000000002
1817,"NCR, Third District",2014-04-01,0.0
1818,"NCR, Third District",2014-05-01,0.0
1819,"NCR, Third District",2014-06-01,5.445
1820,"NCR, Third District",2014-07-01,22.978571428571424
1821,"NCR, Third District",2014-08-01,26.157844827586217
1822,"NCR, Third District",2014-09-01,23.984413793103446
1823,"NCR, Third District",2014-10-01,23.97576000000001
1824,"NCR, Third District",2014-11-01,18.136875
1825,"NCR, Third District",2014-12-01,18.748139534883716
1826,"NCR, Third District",2015-01-01,15.063333333333334
1827,"NCR, Third District",2015-02-01,12.125
1828,"NCR, Third District",2015-03-01,13.083333333333334
1829,"NCR, Third District",2015-04-01,18.611666666666668
1830,"NCR, Third District",2015-05-01,17.0
1831,"NCR, Third District",2015-06-01,36.505
1832,"NCR, Third District",2015-07-01,20.58372093023256
1833,"NCR, Third District",2015-08-01,19.812232142857145
1834,"NCR, Third District",2015-09-01,28.7125
1835,"NCR, Third District",2015-10-01,26.299710144927534
1836,"NCR, Third District",2015-11-01,13.446436781609192
1837,"NCR, Third District",2015-12-01,22.174871794871795
1838,"NCR, Third District",2016-01-01,12.245072463768116
1839,"NCR, Third District",2016-02-01,30.061739130434784
1840,"NCR, Third District",2016-03-01,17.622857142857146
1841,"NCR, Third District",2016-04-01,16.67
1842,"NCR, Third District",2016-07-01,20.665
1843,"NCR, Third District",2016-08-01,27.370909090909095
1844,"NCR, Third District",2016-09-01,16.54
1845,"NCR, Third District",2016-10-01,21.67875
1846,"NCR, Third District",2016-11-01,14.040000000000001
1847,"NCR, Third District",2016-12-01,17.435000000000002
1848,"NCR, Third District",2017-01-01,6.67
1849,"NCR, Third District",2017-02-01,5.5566666666666675
1850,"NCR, Third District",2017-03-01,8.33
1851,"NCR, Third District",2017-06-01,25.0
1852,"NCR, Third District",2017-07-01,20.603333333333335
1853,"NCR, Third District",2017-08-01,55.455
1854,Negros Occidental,2012-10-01,25.5
1855,Negros Occidental,2012-11-01,24.75
1856,Negros Occidental,2012-12-01,31.6
1857,Negros Occidental,2013-01-01,20.25
1858,Negros Occidental,2013-02-01,0.0
1859,Negros Occidental,2013-03-01,0.0
1860,Negros Occidental,2013-04-01,0.0
1861,Negros Occidental,2013-05-01,0.0
1862,Negros Occidental,2013-06-01,0.0
1863,Negros Occidental,2013-07-01,0.0
1864,Negros Occidental,2013-08-01,0.0
1865,Negros Occidental,2013-09-01,28.186666666666667
1866,Negros Occidental,2013-10-01,26.01
1867,Negros Occidental,2013-11-01,24.94
1868,Negros Occidental,2013-12-01,18.802500000000002
1869,Negros Occidental,2014-01-01,21.213333333333335
1870,Negros Occidental,2014-02-01,21.5
1871,Negros Occidental,2014-03-01,21.296666666666667
1872,Negros Occidental,2014-04-01,0.0
1873,Negros Occidental,2014-05-01,0.0
1874,Negros Occidental,2014-06-01,0.0
1875,Negros Occidental,2014-07-01,0.0
1876,Negros Occidental,2014-08-01,0.0
1877,Negros Occidental,2014-09-01,0.0
1878,Negros Occidental,2014-10-01,27.180000000000003
1879,Negros Occidental,2014-11-01,24.94333333333334
1880,Negros Occidental,2014-12-01,0.0
1881,Negros Occidental,2015-01-01,0.0
1882,Negros Occidental,2015-02-01,0.0
1883,Negros Occidental,2015-03-01,0.0
1884,Negros Occidental,2015-04-01,0.0
1885,Negros Occidental,2015-05-01,0.0
1886,Negros Occidental,2015-06-01,0.0
1887,Negros Occidental,2015-07-01,0.0
1888,Negros Occidental,2015-08-01,0.0
1889,Negros Occidental,2015-09-01,0.0
1890,Negros Occidental,2015-10-01,0.0
1891,Negros Occidental,2015-11-01,0.0
1892,Negros Occidental,2015-12-01,0.0
1893,Negros Occidental,2016-01-01,0.0
1894,Negros Oriental,2013-01-01,0.0
1895,Negros Oriental,2013-02-01,0.0
1896,Negros Oriental,2013-03-01,0.0
1897,Negros Oriental,2013-04-01,0.0
1898,Negros Oriental,2013-05-01,0.0
1899,Negros Oriental,2013-06-01,0.0
1900,Negros Oriental,2013-07-01,25.0
1901,Negros Oriental,2013-08-01,100.0
1902,Negros Oriental,2013-09-01,100.0
1903,Negros Oriental,2013-10-01,100.0
1904,Negros Oriental,2013-11-01,89.0625
1905,Negros Oriental,2013-12-01,0.0
1906,Negros Oriental,2014-01-01,39.57
1907,Negros Oriental,2014-02-01,44.22777777777778
1908,Negros Oriental,2014-03-01,35.08
1909,Negros Oriental,2014-04-01,0.0
1910,Negros Oriental,2014-05-01,0.0
1911,Negros Oriental,2014-06-01,0.0
1912,Negros Oriental,2014-07-01,48.02076923076923
1913,Negros Oriental,2014-08-01,61.690588235294115
1914,Negros Oriental,2014-09-01,72.784375
1915,Negros Oriental,2014-10-01,70.78923076923078
1916,Negros Oriental,2014-11-01,59.16888888888889
1917,Negros Oriental,2014-12-01,36.0
1918,Negros Oriental,2015-01-01,65.5
1919,Negros Oriental,2015-02-01,73.5
1920,Negros Oriental,2015-03-01,0.0
1921,Negros Oriental,2015-04-01,0.0
1922,Negros Oriental,2015-05-01,0.0
1923,Negros Oriental,2015-06-01,0.0
1924,Negros Oriental,2015-07-01,62.23153846153847
1925,Negros Oriental,2015-08-01,66.65266666666666
1926,Negros Oriental,2015-09-01,68.24
1927,Negros Oriental,2015-10-01,63.105384615384615
1928,Negros Oriental,2015-11-01,48.955000000000005
1929,Negros Oriental,2015-12-01,64.559
1930,Negros Oriental,2016-01-01,45.181250000000006
1931,Negros Oriental,2016-02-01,41.849000000000004
1932,Negros Oriental,2016-03-01,7.93
1933,Negros Oriental,2016-06-01,7.24
1934,Negros Oriental,2016-07-01,8.066666666666666
1935,Nueva Ecija,2013-01-01,10.0
1936,Nueva Ecija,2013-02-01,0.0
1937,Nueva Ecija,2013-03-01,6.0
1938,Nueva Ecija,2013-04-01,0.0
1939,Nueva Ecija,2013-05-01,0.0
1940,Nueva Ecija,2013-06-01,0.0
1941,Nueva Ecija,2013-07-01,1.85
1942,Nueva Ecija,2013-08-01,0.0
1943,Nueva Ecija,2013-09-01,10.183333333333332
1944,Nueva Ecija,2013-10-01,18.994782608695658
1945,Nueva Ecija,2013-11-01,36.66620689655172
1946,Nueva Ecija,2013-12-01,58.001333333333335
1947,Nueva Ecija,2014-01-01,47.48
1948,Nueva Ecija,2014-02-01,46.50333333333334
1949,Nueva Ecija,2014-03-01,52.746
1950,Nueva Ecija,2014-04-01,0.0
1951,Nueva Ecija,2014-05-01,0.0
1952,Nueva Ecija,2014-06-01,4.031000000000001
1953,Nueva Ecija,2014-07-01,19.928148148148146
1954,Nueva Ecija,2014-08-01,26.721857142857132
1955,Nueva Ecija,2014-09-01,19.676440677966106
1956,Nueva Ecija,2014-10-01,13.658813559322029
1957,Nueva Ecija,2014-11-01,12.526739130434779
1958,Nueva Ecija,2014-12-01,8.388
1959,Nueva Ecija,2015-01-01,32.12
1960,Nueva Ecija,2015-02-01,12.444444444444445
1961,Nueva Ecija,2015-03-01,14.8
1962,Nueva Ecija,2015-04-01,0.0
1963,Nueva Ecija,2015-05-01,0.0
1964,Nueva Ecija,2015-06-01,10.763243243243243
1965,Nueva Ecija,2015-07-01,37.999315068493146
1966,Nueva Ecija,2015-08-01,39.470468749999995
1967,Nueva Ecija,2015-09-01,34.869855072463764
1968,Nueva Ecija,2015-10-01,30.79934426229508
1969,Nueva Ecija,2015-11-01,29.67320754716981
1970,Nueva Ecija,2015-12-01,28.418888888888887
1971,Nueva Ecija,2016-01-01,29.21763157894737
1972,Nueva Ecija,2016-02-01,25.984081632653066
1973,Nueva Ecija,2016-03-01,26.293437499999996
1974,Nueva Ecija,2016-04-01,50.344
1975,Nueva Ecija,2016-05-01,57.620000000000005
1976,Occidental Mindoro,2013-01-01,0.0
1977,Occidental Mindoro,2013-02-01,0.0
1978,Occidental Mindoro,2013-03-01,0.0
1979,Occidental Mindoro,2013-04-01,0.0
1980,Occidental Mindoro,2013-05-01,0.0
1981,Occidental Mindoro,2013-06-01,0.0
1982,Occidental Mindoro,2013-07-01,0.0
1983,Occidental Mindoro,2013-08-01,0.0
1984,Occidental Mindoro,2013-09-01,0.0
1985,Occidental Mindoro,2013-10-01,0.0
1986,Occidental Mindoro,2013-11-01,0.0
1987,Occidental Mindoro,2013-12-01,0.0
1988,Occidental Mindoro,2014-01-01,0.0
1989,Occidental Mindoro,2014-02-01,0.0
1990,Occidental Mindoro,2014-03-01,0.0
1991,Occidental Mindoro,2014-04-01,0.0
1992,Occidental Mindoro,2014-05-01,0.0
1993,Occidental Mindoro,2014-06-01,0.0
1994,Occidental Mindoro,2014-07-01,0.0
1995,Occidental Mindoro,2014-08-01,0.0
1996,Occidental Mindoro,2014-09-01,47.73
1997,Occidental Mindoro,2014-10-01,38.80500000000001
1998,Occidental Mindoro,2014-11-01,38.47833333333333
1999,Occidental Mindoro,2014-12-01,33.33
2000,Occidental Mindoro,2015-01-01,0.0
2001,Occidental Mindoro,2015-02-01,0.0
2002,Occidental Mindoro,2015-03-01,0.0
2003,Occidental Mindoro,2015-04-01,0.0
2004,Occidental Mindoro,2015-05-01,0.0
2005,Occidental Mindoro,2015-06-01,1.428
2006,Occidental Mindoro,2015-07-01,15.47125
2007,Occidental Mindoro,2015-08-01,29.046249999999997
2008,Occidental Mindoro,2015-09-01,27.557
2009,Occidental Mindoro,2015-10-01,13.684444444444443
2010,Occidental Mindoro,2015-11-01,8.9575
2011,Occidental Mindoro,2015-12-01,12.58
2012,Occidental Mindoro,2016-01-01,5.9025
2013,Occidental Mindoro,2016-02-01,4.87
2014,Occidental Mindoro,2016-03-01,12.605
2015,Oriental Mindoro,2012-11-01,76.31666666666668
2016,Oriental Mindoro,2013-01-01,0.0
2017,Oriental Mindoro,2013-02-01,0.0
2018,Oriental Mindoro,2013-03-01,0.0
2019,Oriental Mindoro,2013-04-01,0.0
2020,Oriental Mindoro,2013-05-01,0.0
2021,Oriental Mindoro,2013-06-01,0.0
2022,Oriental Mindoro,2013-07-01,0.0
2023,Oriental Mindoro,2013-08-01,0.0
2024,Oriental Mindoro,2013-09-01,0.0
2025,Oriental Mindoro,2013-10-01,0.0
2026,Oriental Mindoro,2013-11-01,0.0
2027,Oriental Mindoro,2013-12-01,0.0
2028,Oriental Mindoro,2014-01-01,0.0
2029,Oriental Mindoro,2014-02-01,0.0
2030,Oriental Mindoro,2014-03-01,0.0
2031,Oriental Mindoro,2014-04-01,0.0
2032,Oriental Mindoro,2014-05-01,0.0
2033,Oriental Mindoro,2014-06-01,0.0
2034,Oriental Mindoro,2014-07-01,0.0
2035,Oriental Mindoro,2014-08-01,30.56
2036,Oriental Mindoro,2014-09-01,20.66235294117647
2037,Oriental Mindoro,2014-10-01,26.871
2038,Oriental Mindoro,2014-11-01,18.63315789473684
2039,Oriental Mindoro,2014-12-01,10.41625
2040,Oriental Mindoro,2015-01-01,0.0
2041,Oriental Mindoro,2015-02-01,12.2
2042,Oriental Mindoro,2015-03-01,10.4
2043,Oriental Mindoro,2015-04-01,0.0
2044,Oriental Mindoro,2015-05-01,0.0
2045,Oriental Mindoro,2015-06-01,14.509090909090913
2046,Oriental Mindoro,2015-07-01,31.8759375
2047,Oriental Mindoro,2015-08-01,29.30041666666666
2048,Oriental Mindoro,2015-09-01,31.564333333333327
2049,Oriental Mindoro,2015-10-01,29.333809523809524
2050,Oriental Mindoro,2015-11-01,29.06421052631578
2051,Oriental Mindoro,2015-12-01,25.61875
2052,Oriental Mindoro,2016-01-01,20.916
2053,Oriental Mindoro,2016-02-01,14.355714285714285
2054,Oriental Mindoro,2016-03-01,21.374285714285712
2055,Palawan,2013-01-01,0.0
2056,Palawan,2013-02-01,0.0
2057,Palawan,2013-03-01,0.0
2058,Palawan,2013-04-01,0.0
2059,Palawan,2013-05-01,0.0
2060,Palawan,2013-06-01,0.0
2061,Palawan,2013-07-01,0.0
2062,Palawan,2013-08-01,0.0
2063,Palawan,2013-09-01,0.0
2064,Palawan,2013-10-01,0.0
2065,Palawan,2013-11-01,0.0
2066,Palawan,2013-12-01,0.0
2067,Palawan,2014-01-01,0.0
2068,Palawan,2014-02-01,0.0
2069,Palawan,2014-03-01,0.0
2070,Palawan,2014-04-01,0.0
2071,Palawan,2014-05-01,0.0
2072,Palawan,2014-06-01,0.0
2073,Palawan,2014-07-01,0.0
2074,Palawan,2014-08-01,0.0
2075,Palawan,2014-09-01,19.05
2076,Palawan,2014-10-01,61.60033333333333
2077,Palawan,2014-11-01,52.70066666666666
2078,Palawan,2014-12-01,40.95
2079,Palawan,2015-01-01,34.034666666666666
2080,Palawan,2015-02-01,34.75
2081,Palawan,2015-03-01,50.0
2082,Palawan,2015-04-01,61.857142857142854
2083,Palawan,2015-05-01,62.5
2084,Palawan,2015-06-01,42.98222222222222
2085,Palawan,2015-07-01,37.527307692307694
2086,Palawan,2015-08-01,18.493529411764705
2087,Palawan,2015-09-01,45.60344827586207
2088,Palawan,2015-10-01,37.3104
2089,Palawan,2015-11-01,28.468518518518522
2090,Palawan,2015-12-01,27.825600000000005
2091,Palawan,2016-01-01,26.55090909090909
2092,Palawan,2016-02-01,12.557142857142855
2093,Palawan,2016-03-01,7.425
2094,Pampanga,2013-01-01,25.0
2095,Pampanga,2013-02-01,0.0
