adm_level,date,ls_temp_day,ls_temp_night,evi,humid,new_perc,soil_moist,soil_temp,ns_temp,wind_speed
Catanduanes,2013-10-01,25.402880000000000,22.802580000000000,0.39367224,0.01643948,0.46605247200000000,0.3710009,25.428120000000000,26.095420000000000,23.722277040000000
Catanduanes,2013-11-01,25.243560000000000,21.019180000000100,0.48438620000000000,0.017095631,0.760729968,0.38011554,25.31230000000010,26.01968000000010,31.7715012
Catanduanes,2013-12-01,24.098820000000000,21.135410000000000,0.3911406,0.01708857,0.99217332,0.38381857,24.996850000000000,25.68673000000000,28.745935200000000
Catanduanes,2014-01-01,23.92306000000000,18.914180000000000,0.44235796000000000,0.013834982,0.291467916,0.368005,23.081260000000000,23.28588000000000,41.057082
Catanduanes,2014-02-01,24.973400000000000,20.264560000000000,0.55980425,0.014043958,0.11517613200000000,0.3431167,24.147700000000000,24.06173000000000,26.6639112
Catanduanes,2014-03-01,25.823740000000000,20.884220000000000,0.52739414,0.0148921795,0.2012522976,0.29237026,25.200800000000000,24.663020000000000,29.861064
Catanduanes,2014-04-01,27.085800000000100,22.04394000000000,0.49039510000000000,0.01640908,0.20974136400000000,0.3210591,26.159170000000000,25.71017000000010,22.8322368
Catanduanes,2014-05-01,27.212120000000100,22.80498,0.59751377,0.017524742,0.030738772800000000,0.26779288,28.06292000000000,27.33666000000010,18.531757080000000
Catanduanes,2014-06-01,27.645260000000100,23.326720000000000,0.5756689500000000,0.017799633,0.25077114,0.30837584,27.362540000000000,27.82003000000000,15.463695600000000
Catanduanes,2014-07-01,26.098480000000100,22.661280000000000,0.4482311,0.01796892,0.64999692,0.36522153,25.84530000000000,26.50622000000000,25.930927440000000
Catanduanes,2014-08-01,29.062780000000000,22.79262,0.52469,0.017428856,0.3190388616,0.36999324,25.534170000000000,26.48004000000000,18.42800832
Catanduanes,2014-09-01,27.07168000000010,22.713760000000000,0.5875580600000000,0.017547622,0.5911094520000000,0.3826803,25.40957000000000,26.33907000000010,20.675543400000000
Catanduanes,2014-10-01,24.94332000000000,22.14184000000010,0.481682,0.01740155,0.631919016,0.37847966,25.513300000000000,26.28460000000000,20.125902600000000
Catanduanes,2014-11-01,25.623680000000000,21.809540000000000,0.5019782,0.01696323,0.58927986,0.37494838,25.412620000000100,25.843000000000000,26.6904396
Catanduanes,2014-12-01,24.457100000000000,19.87488000000000,0.45883223,0.017018938,0.88050996,0.38007212,24.984500000000000,25.39100000000000,37.7872632
Catanduanes,2015-01-01,24.31140000000010,20.58722000000010,0.52281562,0.014772312,0.558592812,0.36922237,23.948800000000000,24.08657000000010,35.989419600000000
Catanduanes,2015-02-01,24.52968000000000,20.28720000000000,0.5324746600000000,0.013859742,0.20615872320000000,0.34747732,23.967070000000000,23.764120000000000,30.4397712
Catanduanes,2015-03-01,25.61742000000000,20.696060000000000,0.5512816,0.014183914,0.1372452552,0.3200816,24.81650000000000,24.582700000000000,27.1295712
Catanduanes,2015-04-01,26.252080000000000,21.87814000000000,0.6054479500000000,0.016021676000000000,0.14696938800000000,0.29718837,26.51183000000000,25.60107000000010,24.073074
Catanduanes,2015-05-01,27.66786000000000,22.655020000000000,0.6171271,0.016551403,0.15730964640000000,0.2891958,27.479600000000000,26.7115,18.53703936
