adm_level,date,JAXA_GPM_L3_GSMaP_v6_operational_hourlyPrecipRateGC,MODIS_006_MOD11A1_LST_Day_1km,MODIS_006_MOD11A1_LST_Night_1km,MODIS_006_MYD13A1_EVI,NASA_FLDAS_NOAH01_C_GL_M_V001_Qair_f_tavg,NASA_FLDAS_NOAH01_C_GL_M_V001_Rainf_f_tavg,NASA_FLDAS_NOAH01_C_GL_M_V001_SoilMoi00_10cm_tavg,NASA_FLDAS_NOAH01_C_GL_M_V001_SoilTemp00_10cm_tavg,NASA_FLDAS_NOAH01_C_GL_M_V001_Tair_f_tavg,NASA_FLDAS_NOAH01_C_GL_M_V001_Wind_f_tavg
Leyte,2015-11-01,0.07750418,15003.573999999999,14759.98,5138.0405,0.017356426,0.000115033785,0.37527496,299.03726,299.43945,6.416387599999999
Leyte,2015-12-01,0.08480605,15015.04,14749.185,5095.645,0.016909586,0.000120374825,0.39605668,298.50827000000004,298.841,6.661422999999999
Leyte,2016-01-01,0.067595735,15013.723,14737.617,5258.392,0.015802575,5.997009e-05,0.35519826,298.58353,298.3843,6.7316747
Leyte,2016-02-01,0.06350030000000001,14954.668,14715.491000000002,5438.3984,0.015812628000000002,3.005625e-05,0.35210282,298.6139,298.2085,7.096582400000001
Leyte,2016-03-01,0.007835906,15090.875,14765.958999999999,5363.6084,0.01547818,5.6263199999999995e-06,0.27469456,299.559,298.6741,5.7661586
Leyte,2016-04-01,0.01577667,15167.163999999999,14788.544,5183.5693,0.016345724,2.0972682e-05,0.24859075,301.18207,299.9655,5.8939867
Leyte,2016-05-01,0.045803618,15183.273000000001,14792.396999999999,4815.54,0.017482432,4.7444744000000004e-05,0.25375608,301.44965,300.5262,4.95713
Leyte,2016-06-01,0.06960982,15112.018,14819.642,5140.5586,0.017157206,7.877007e-05,0.34705317,299.4863,300.47794,3.1707704
Leyte,2016-07-01,0.13748398,15065.646999999999,14800.204,5584.15,0.01685697,0.00011976076,0.3705199,298.9068,299.92593,3.8064241
Leyte,2016-08-01,0.037101243,15113.356000000002,14782.481000000002,5445.126,0.017885352,4.1495186000000004e-05,0.37057102,299.10135,299.96585,6.25211
Leyte,2016-09-01,0.094010286,15131.542,14830.382,5042.6875,0.017404696,0.00010159874,0.38491640000000005,298.55685,299.77213,3.656614
Leyte,2016-10-01,0.13538843,15041.018999999998,14743.036,4838.5977,0.017811911,0.00013535014,0.41096774,298.2803,299.5148,4.3486080000000005
Leyte,2016-11-01,0.17831062,14981.928,14706.558,4806.785,0.01724821,0.00022487495,0.41457656,298.21783,299.08652,5.8485135999999995
Leyte,2016-12-01,0.11828172,14986.052,14719.748,4288.768,0.01765034,0.00011312883,0.41163683,298.223,299.05978,5.6735253
Leyte,2017-01-01,0.21989995,14934.411,14667.514,3848.3083,0.017156653,0.00021498147,0.41430217,297.60367,298.16257,7.545883
Leyte,2017-02-01,0.07049923,14905.328000000001,14734.079,4547.920999999999,0.015887348,7.764377e-05,0.40032579999999995,297.25635,297.5407,7.2903
Leyte,2017-03-01,0.10111231,14969.928,14704.306999999999,4869.831,0.016509543999999998,0.00013043273,0.40406215,297.85895,298.3173,6.3264623
Leyte,2017-04-01,0.09271312,15089.623,14770.233999999999,5505.908,0.016824929,0.00011523623,0.39870784,299.06085,299.4274,5.1137514
Leyte,2017-05-01,0.05889341,15077.491000000002,14804.987,5016.307,0.018160103,7.1543065e-05,0.38924309999999995,299.4312,300.35876,4.2716709999999996
Leyte,2017-06-01,0.06484590000000001,15087.046999999999,14823.037,5206.6694,0.017248273,6.0956680000000004e-05,0.39322627,298.79453,300.33105,2.9367592
Leyte,2017-07-01,0.12691894,15099.851999999999,14752.148000000001,3751.6313,0.017128691,0.00014908305,0.41537324,298.04495,299.53735,4.398111
Leyte,2017-08-01,0.085630715,15081.22,14788.091999999999,5509.5312,0.017310651,8.220924000000002e-05,0.4057557,298.61722000000003,299.97266,4.006606
Leyte,2017-09-01,0.13529737,15099.469,14793.315,5105.845,0.01738851,0.00014389870000000002,0.41367197,298.3862,299.8874,3.3932312000000007
Leyte,2017-10-01,0.10081858,15060.267,14792.335,4801.3240000000005,0.0174518,0.00010282464,0.41156313,298.37366000000003,299.7082,4.683575599999999
Leyte,2017-11-01,0.08808641,15021.857,14765.326000000001,4756.3115,0.017903257,0.00011437481599999999,0.41096237,298.59265,299.53267999999997,6.2664456
Leyte,2017-12-01,0.2679991,14944.118,14743.788999999999,3521.0393,0.017710052,0.000253073,0.41465566,298.25223,299.1277,6.142903
Leyte,2018-01-01,0.28324699999999997,14902.795,14744.466999999999,4103.635,0.017585848,0.00032008017,0.42012075,297.85812000000004,298.69894,6.409634
Leyte,2018-02-01,0.20740709999999998,14988.045,14703.215,5483.326,0.016756065,0.00018858074,0.41127113,297.93112,298.46768,6.323583999999999
Leyte,2018-03-01,0.069152385,15010.538999999999,14733.646,5604.834,0.016123113999999997,4.8173e-05,0.38032743,298.672,298.84002999999996,6.392192400000001
Leyte,2018-04-01,0.07014689,15080.677,14747.865,5791.4097,0.016810387,7.149529e-05,0.37082282,299.33496,299.4106,5.4350357
Leyte,2018-05-01,0.069478124,15087.329,14778.711000000001,5575.934,0.017573818999999997,8.216576e-05,0.38019359999999996,299.47452000000004,300.28564,4.0268440000000005
Leyte,2018-06-01,0.08749496,15161.002,14768.162,5175.7285,0.017337099999999998,0.00011293586000000001,0.40330312,298.54236000000003,300.0567,4.156551
Leyte,2018-07-01,0.089227855,15038.014,14778.464,5411.1455,0.017637633,9.4417184e-05,0.40679267,298.49207,299.7864,5.709519
Leyte,2018-08-01,0.033914268,15113.276000000002,14787.78,5053.3447,0.017377023000000002,4.38797e-05,0.38692352,298.71866,299.7336,5.6939907
Leyte,2018-09-01,0.06716807,15069.17,14745.46,5375.7812,0.01746387,9.544402e-05,0.4042053,298.3572,299.4952,5.477545
Leyte,2018-10-01,0.05672722,15013.428999999998,14785.035,5399.909000000001,0.016858296000000002,6.0098417e-05,0.3974944,298.7463,299.73413,4.069176000000001
Leyte,2018-11-01,0.11800677,14955.375,14748.47,4916.2866,0.01722047,0.00012706306000000002,0.39808790000000005,298.7043,299.21393,6.3232317
Leyte,2018-12-01,0.19765724,14958.91,14686.781,4735.637,0.017561056000000002,0.00019479876,0.40834254,298.31064,298.89099999999996,7.0056806
Maguindanao,2012-06-01,0.10251479,15096.873,14796.659,4774.39,0.016398272,8.486335999999999e-05,0.42208076,297.47112999999996,298.4194,3.3875167
Maguindanao,2012-07-01,0.15111141,15097.248,14657.753999999999,4331.451,0.016697804,0.00015216864,0.42938343,297.26678,298.17217999999997,3.5457528
Maguindanao,2012-08-01,0.082423314,15127.185,14721.355,4686.7295,0.016723659,7.6737444e-05,0.41853863,297.76727,298.52194,3.3334458
Maguindanao,2012-09-01,0.14243056,15119.945,14748.0,4484.7266,0.016715473999999998,0.000120297176,0.42586342,297.19272,297.82657,4.113201999999999
Maguindanao,2012-10-01,0.104280286,15144.035,14699.331,4557.0186,0.016680995,0.00010888562,0.42427929999999997,297.4857,298.42526000000004,3.4191657999999996
Maguindanao,2012-11-01,0.04459968,15137.421999999999,14752.761,4634.3364,0.016686765,5.2391850000000006e-05,0.4153532999999999,297.7823,298.8039,2.8762105
Maguindanao,2012-12-01,0.05802073,15108.237,14769.871000000001,4540.789000000001,0.016572902,6.887736e-05,0.40660125,297.94403,298.78458,3.4108021
Maguindanao,2013-01-01,0.09035796,15081.233,14769.273000000001,4225.822,0.016865913,7.9787496e-05,0.41442186,297.58405,298.32074,3.2641761000000002
Maguindanao,2013-02-01,0.07307096,15158.782,14775.763,4520.939,0.016257089,6.496179e-05,0.40526885,298.0733,298.44235,3.974414
Maguindanao,2013-03-01,0.029293021000000002,15208.303,14768.756000000001,4395.3813,0.016205397,5.14111e-05,0.39882654,298.8757,299.1056,2.6260380000000003
Maguindanao,2013-04-01,0.06676245,15220.036,14794.405,4494.1274,0.016836759,5.9611688000000004e-05,0.39893466,299.0114,299.3885,2.5020897
Maguindanao,2013-05-01,0.06433782,15216.344,14793.933,4590.1685,0.017222375,7.649590999999999e-05,0.4016692,298.89273,299.53287,2.3308240000000002
Maguindanao,2013-06-01,0.10741826,15097.069,14595.044,4252.2383,0.017124014,0.00010898935,0.41893786,297.81696,298.67804,2.7120947999999996
Maguindanao,2013-07-01,0.14058757,15100.286,14532.02,4548.076,0.016796734,0.00011861902,0.42743343,297.45917000000003,298.2425,3.212813
Maguindanao,2013-08-01,0.07980062,15088.386999999999,14751.306999999999,4410.1753,0.016312926999999998,9.995534499999999e-05,0.42427644,297.2271,298.028,3.3341599000000004
Maguindanao,2013-09-01,0.055313144,15167.163,14720.937,4223.9727,0.016690707,8.782752399999999e-05,0.41944557,297.78876,298.44458,3.3725486000000005
Maguindanao,2013-10-01,0.11532898,15139.867,14801.918,4352.6177,0.016920257,0.00011974037599999999,0.42425793,297.4841,298.1882,4.128585
Maguindanao,2013-11-01,0.07687431,15096.671,14738.948999999999,4330.5024,0.016627252,0.000116815034,0.42643553,297.3773,298.5211,2.5494246
Maguindanao,2013-12-01,0.03678324,15087.372,14772.819,4562.915,0.016655672,6.0338549999999995e-05,0.41521722,298.0065,298.92132999999995,2.7614546000000004
Maguindanao,2014-01-01,0.071269974,15098.39,14709.99,3797.071,0.016077239,6.274656e-05,0.41255918,297.2647,297.88574,3.9883351
Maguindanao,2014-02-01,0.024212652999999997,15176.833,14718.127,4373.376,0.015490001000000002,3.4543737e-05,0.3934904,297.95456,298.10944,2.987989
Maguindanao,2014-03-01,0.05139762,15217.181,14762.121000000001,4165.5283,0.016089133999999998,6.436121e-05,0.36891799999999997,298.7849,298.7393,3.4716332000000003
Maguindanao,2014-04-01,0.02637768,15240.212,14797.286,3971.9094,0.016759852,4.3223325000000005e-05,0.37916628,299.17407000000003,299.4749,2.6891007
Maguindanao,2014-05-01,0.0686853,15213.107,14735.161,4272.524,0.017366108,8.762282e-05,0.38732475,299.10382000000004,299.6945,2.3618862999999997
Maguindanao,2014-06-01,0.07565509,15124.443000000001,14719.69,4704.512,0.01736264,9.185004499999999e-05,0.41697407,298.32684,299.23773,2.4720607000000006
Maguindanao,2014-07-01,0.099397235,15089.283000000001,14785.056,4961.345,0.016758144,9.131976999999998e-05,0.4208232,297.44897000000003,298.32245,3.918486
Maguindanao,2014-08-01,0.08436328,15128.617,14698.136,4515.1167,0.016647403999999998,7.6643875e-05,0.41205654,298.00336,298.66226,2.984552
Maguindanao,2014-09-01,0.087851554,15140.871000000001,14937.423,4444.163,0.01653279,0.00010247253,0.42297559999999995,297.39877,298.11655,3.6658809999999997
Maguindanao,2014-10-01,0.105707884,15134.292,14778.851999999999,4333.9346,0.017038433000000002,0.00011790961000000001,0.42562637,297.67316,298.5721,3.2555777999999997
Maguindanao,2014-11-01,0.06566874,15122.0205,14764.357,4761.735,0.017076626,8.041389e-05,0.42193679999999995,298.08405,299.09024,2.3239243
Maguindanao,2014-12-01,0.042278714,15138.33,14757.649,4361.673,0.016864656999999998,5.2908416999999996e-05,0.41151553,297.93097,298.8431,3.1215045
Maguindanao,2015-01-01,0.05070786,15104.93,14749.646,4123.5225,0.016361006,3.6645963999999996e-05,0.40098625,298.01727,298.50845,2.911674
Maguindanao,2015-02-01,0.020055685,15196.282,14728.878999999999,4068.7712,0.015073182,2.1840731e-05,0.36030700000000004,298.3492,297.88165,3.7148526
Maguindanao,2015-03-01,0.0045032655,15348.578000000001,14748.212,3783.2773,0.014814478,1.9914677999999997e-05,0.3159852,299.22832999999997,298.54987,3.4223816
Maguindanao,2015-04-01,0.025910807999999997,15397.417,14786.524,3747.6646,0.01599234,3.4546276e-05,0.30930219999999997,300.30927,299.74927,2.5724092
Maguindanao,2015-05-01,0.04459839,15283.343,14733.411,4070.0146,0.017245628,6.403604e-05,0.3546033,299.5674,299.6291,2.429797
Maguindanao,2015-06-01,0.079585545,15177.411,,4190.988,0.01706114,0.000100059995,0.39399877,298.26562,298.8519,2.9954902999999997
Maguindanao,2015-07-01,0.060782477,15150.198999999999,14703.381000000001,4895.322,0.01648588,6.470159e-05,0.37452984,298.3181,298.6753,3.6348789
Maguindanao,2015-08-01,0.08070447,15147.249,14791.346000000001,4697.157,0.016632795,6.990378000000001e-05,0.39748442,298.07794,298.53265,3.875068
Maguindanao,2015-09-01,0.09800693,15171.161,14771.698999999999,4789.389,0.016758649,9.6198695e-05,0.40050787,298.11386,298.5787,3.5717377999999997
Maguindanao,2015-10-01,0.0570783,15189.731000000002,14768.223999999998,4522.4795,0.016685406,5.813174699999999e-05,0.4033216,298.15244,298.82422,3.4943366
Maguindanao,2015-11-01,0.06272273,15151.123,14763.732,4740.5366,0.016863342,7.52829e-05,0.40640765,298.2519,299.10132000000004,2.5615125
Maguindanao,2015-12-01,0.022717862999999998,15132.947,14786.601999999999,4662.41,0.016421432,2.8177721e-05,0.37933806,298.58856000000003,299.03693,3.0596259999999997
Maguindanao,2016-01-01,0.0041928059999999994,15238.1045,14767.655,4233.96,0.015126221,1.0059851e-05,0.31413117,299.1719,298.81793,3.7144406
Maguindanao,2016-02-01,0.015119546999999999,15334.421,14769.534,3617.6584,0.015311400000000001,1.7199123e-05,0.28243405,300.39877,299.19968,3.7190552
Maguindanao,2016-03-01,0.0070697223,15441.308,14807.518,3267.6846,0.015363169,1.4679866e-05,0.2588818,301.5799,300.0371,2.7090855
Maguindanao,2016-04-01,0.033463705,15454.006000000001,14858.508,3650.9536,0.01584154,3.1433923e-05,0.26422152,302.22247000000004,300.8334,2.7554214
Maguindanao,2016-05-01,0.08744869400000001,15230.713,14761.992,4381.9634,0.017116978999999997,0.00010687362,0.36059895,300.1843,300.31387,2.4800067
Maguindanao,2016-06-01,0.12101796,15120.951000000001,14679.196000000002,4772.924,0.01731952,0.00012806419,0.4045351,298.54254,299.0855,2.5621839
Maguindanao,2016-07-01,0.09572972,15108.21,14804.258999999998,4933.9556,0.016838506,9.95915e-05,0.4103737,298.28387000000004,299.02954,2.6596097999999997
Maguindanao,2016-08-01,0.096742444,15083.617,14747.091999999999,5151.3667,0.016729582,7.063288e-05,0.40639990000000004,298.04755,298.70687999999996,3.5150312999999995
Maguindanao,2016-09-01,0.09456744,15180.094,14643.08,4960.1720000000005,0.016854658999999998,0.00010849479400000001,0.41861248,297.9353,298.56347999999997,3.3295135
Maguindanao,2016-10-01,0.1233011,15168.536,14602.723,4249.875,0.017202193,0.00014177283000000001,0.4293541,297.81406,298.71924,2.9907296000000003
Maguindanao,2016-11-01,0.08476442,15144.96,14724.46,4719.903,0.017026538,8.935913500000001e-05,0.42455643,297.97275,298.81094,2.6711125
Maguindanao,2016-12-01,0.043996297000000004,15116.957,14687.79,4451.96,0.01694567,5.3634903000000005e-05,0.41781512,297.9489,298.8615,2.2494006
Maguindanao,2017-01-01,0.08709337,15072.646,14690.066,4273.084,0.016742885,6.926884e-05,0.41634840000000006,297.42734,298.18195,3.3867314
Maguindanao,2017-02-01,0.060160032999999995,15117.207,14766.916000000001,4119.9814,0.01600131,5.1558995999999994e-05,0.40866318,297.67957,298.07425,3.7422576000000003
Maguindanao,2017-03-01,0.07613116,15225.044,14701.298999999999,4397.5728,0.016313847,7.718381e-05,0.40991083,298.1534,298.56958,3.025646
Maguindanao,2017-04-01,0.05099403,15189.998,14792.178999999998,4597.037,0.016796883000000002,6.69069e-05,0.40638,298.84625,299.26556,2.386126
Maguindanao,2017-05-01,0.11364066,15143.775,14667.874,4446.0767,0.017569933,0.000146293,0.42627102,298.7807,299.70355,2.5564504
Maguindanao,2017-06-01,0.09608659,15065.482,14600.671999999999,4709.532999999999,0.017161466,0.000103713945,0.42627293,298.16205,298.88126,2.5310097000000003
Maguindanao,2017-07-01,0.09620218,15083.418,14699.163,4510.312,0.016651133000000002,0.00010766289,0.42627079999999995,297.53403,298.38635,2.8267179000000002
Maguindanao,2017-08-01,0.07078731,15052.523000000001,14725.883,4803.960999999999,0.017034706,9.168574000000001e-05,0.42288607,297.88562,298.63324,3.0670009
Maguindanao,2017-09-01,0.09762215,15128.8125,14690.406,4470.3193,0.0169667,0.00012350373,0.42563447,298.03112999999996,298.79453,2.8421447
Maguindanao,2017-10-01,0.1410276,15120.344,14800.999,4232.4355,0.017393216,0.00011513159600000001,0.42676455,297.84332,298.7339,3.669468
Maguindanao,2017-11-01,0.040833253,15103.035,14777.337,4439.0806,0.017016703,8.9048735e-05,0.42474192,297.8917,299.0276,2.522243
Maguindanao,2017-12-01,0.09694371,15108.303,14806.765,4298.23,0.01708411,9.928353999999999e-05,0.42274743,297.94922,298.83325,3.2106060000000003
Maguindanao,2018-01-01,0.049084887,15002.706,14728.264,4459.569,0.016626716,4.2586867e-05,0.41409516,297.6103,298.44308,2.3480778
Maguindanao,2018-02-01,0.041799057,15147.19,14793.04,4518.622,0.016429538,5.031439e-05,0.40582886,298.35675,298.76236,3.0506493999999997
Maguindanao,2018-03-01,0.020477172,15232.838,14777.378999999999,4424.273,0.015813094,2.6480396999999997e-05,0.3681056,299.08212000000003,298.9629,2.9307756
Maguindanao,2018-04-01,0.06087103,15257.563999999998,14742.05,4221.924,0.017006282,0.00013554096,0.39268234,299.11407,299.37665,2.6131008
Maguindanao,2018-05-01,0.10270832,15140.798,14752.503,4540.2344,0.017428875,0.00011511003,0.42358732,298.7432,299.6397,2.2918667999999998
Maguindanao,2018-06-01,0.07967421400000001,15093.755,14787.878,4692.782,0.016934147,7.192457e-05,0.4194027,298.14844,298.88467,3.0644345
Maguindanao,2018-07-01,0.11448210000000002,15056.841,14765.42,4931.8896,0.016884977,9.769815000000001e-05,0.42195034,297.72205,298.48566,3.5467649
Maguindanao,2018-08-01,0.10081051,15127.283000000001,14749.368,4866.3706,0.01674315,9.198904e-05,0.4171931,297.7064,298.4449,3.6574574
Maguindanao,2018-09-01,0.08798433,15113.59,14690.027,4795.8267,0.016746808000000002,7.880094e-05,0.42051905,297.75067,298.3037,4.0385637
Maguindanao,2018-10-01,0.07539766,15157.21,14786.934,4582.1353,0.017032623,8.054687e-05,0.416257,298.31305,299.0472,2.6944529999999998
Maguindanao,2018-11-01,0.04863481,15132.708999999999,14724.83,4823.7876,0.016781056000000003,5.4877997e-05,0.41207248,298.30096000000003,299.20047,2.521416
Maguindanao,2018-12-01,0.044598393,15167.562,14787.351,4594.6953,0.016947586,4.1704545e-05,0.39319006,298.42177999999996,299.02448,3.2417207
Marinduque,2012-06-01,0.046716664000000005,15088.614,14834.1,5677.1562,0.017401602,5.985288e-05,0.40369540000000004,298.79323999999997,300.09616,5.235382599999999
Marinduque,2012-07-01,0.22226366,15063.276000000002,,4606.2603,0.017573131000000002,0.00016320214,0.42840204,297.8796,299.28198,4.604953299999999
Marinduque,2012-08-01,0.0798235,15062.268999999998,14722.486,5811.0117,0.017463421,0.00010393747,0.4194675,298.4647,299.56235,5.782207
Marinduque,2012-09-01,0.114532605,15015.553999999998,14830.229,4544.645,0.017469088,0.00011003103,0.42635390000000006,298.07828,299.2889,3.5878508
Marinduque,2012-10-01,0.16995934,14947.385,14779.57,5325.7866,0.01672179,0.00014731313999999997,0.41719192,298.2801,299.1106,5.4750404
Marinduque,2012-11-01,0.04492380000000001,15008.455,14765.455,5344.306,0.017052542,4.1859934e-05,0.39996964,298.83374,299.22345,6.300077
Marinduque,2012-12-01,0.08639893,14997.726999999999,14745.958,5354.393,0.016628653,8.480256999999999e-05,0.38874050000000004,298.33414,298.71994,7.3328595000000005
Marinduque,2013-01-01,0.06496299999999999,14859.502,14647.925,5025.612,0.015302883,6.2127154e-05,0.4013531,297.0517,297.26773,8.849095
Marinduque,2013-02-01,0.10847223,14923.996000000001,14741.287,4772.667,0.015808135,8.416542e-05,0.364083,297.99152000000004,297.88187,8.767652
Marinduque,2013-03-01,0.03497222,15066.882,14757.024,5206.3193,0.01601598,2.04556e-05,0.3490096,299.0888,298.65552,6.1090827
Marinduque,2013-04-01,0.011183354,15160.733999999999,14798.963,5319.5405,0.016428486000000003,9.225118e-06,0.26603743,301.73776000000004,300.63177,4.256463
Marinduque,2013-05-01,0.06259253599999999,15074.746000000001,14851.079,5285.0830000000005,0.017382834,7.064461e-05,0.34507746,299.90042,300.89282000000003,3.4508567
Marinduque,2013-06-01,0.14354745,15114.056999999999,14730.816,5448.818,0.017625084,0.00012527601,0.4050038,298.82498,300.3227,4.185899
Marinduque,2013-07-01,0.17213342,14999.317,14758.177,4919.167,0.017326288000000002,0.00012809323,0.42527422,298.03427,299.53995,3.8323019
Marinduque,2013-08-01,0.12785229,15052.226,14766.743999999999,5639.746,0.017576732,0.00010441284,0.42567563,297.94794,299.34244,5.256787
Marinduque,2013-09-01,0.11754401,14980.832,14772.7705,4992.738,0.017768053,0.00012229489,0.42628208,298.16354,299.40988,4.6237984
Marinduque,2013-10-01,0.07631211,14998.488000000001,14746.698999999999,5207.8174,0.016614199,7.775383e-05,0.41287646,298.32047,299.04874,5.2998275999999995
Marinduque,2013-11-01,0.20031147,14916.028999999999,14769.975,4493.588,0.017494405,0.000121018835,0.41408524,298.2976,298.89456,7.618800599999999
Marinduque,2013-12-01,0.11057274,14907.742,14754.306999999999,4225.6140000000005,0.017378516,8.750344000000001e-05,0.40968204,298.03882000000004,298.4103,6.5588820000000005
Marinduque,2014-01-01,0.025269722999999997,14883.528,14631.407,4282.7036,0.013666071,2.2683204999999997e-05,0.38343048,296.202,296.30002,9.880338
Marinduque,2014-02-01,0.023168411,14960.663999999999,14696.49,4902.763,0.014345162,2.573501e-05,0.33991855,297.43807999999996,297.21954,6.6004309999999995
Marinduque,2014-03-01,0.033164717,15064.765,14740.865,4597.967000000001,0.014923213000000001,2.3761715e-05,0.25482184,299.21533,298.21103,7.298115299999999
Marinduque,2014-04-01,0.016158577,15131.388,14791.906,4855.914000000001,0.0158583,1.3881624e-05,0.26705956,301.0085,299.7974,5.2488556
Marinduque,2014-05-01,0.03370094,15203.798999999999,14831.218,4554.4287,0.01705977,2.1538712e-05,0.25426957,301.7049,301.41913,3.9792120000000004
Marinduque,2014-06-01,0.079023875,15097.566,14844.351,4970.9414,0.017919763999999998,6.54442e-05,0.3470769,300.03677000000005,300.9497,3.8727650000000002
Marinduque,2014-07-01,0.120946765,15070.825,,5275.7519999999995,0.017858058,0.0001029517,0.38536635,298.75992,299.62326,5.514454
Marinduque,2014-08-01,0.09331887,15144.831,14761.96,4947.54,0.017073287,6.4902895e-05,0.3703866,299.10742,299.79514,4.008922
Marinduque,2014-09-01,0.12949443,15059.233,14743.156,5613.717,0.017522695,0.00011017162,0.4177099,298.3684,299.5101,4.551101
Marinduque,2014-10-01,0.15298589,14967.441,14810.125,5374.4883,0.017417252,8.350585999999999e-05,0.41552076,298.49338,299.37222,4.600776000000001
Marinduque,2014-11-01,0.10086839,14959.036,14777.098999999998,4307.902,0.017195223,7.190476e-05,0.3977668,298.52243,298.75223,6.9665065
Marinduque,2014-12-01,0.20167503,14884.11,14743.93,4575.0825,0.017044654,0.00016844155,0.4193757000000001,297.545,297.8553,9.327032
Marinduque,2015-01-01,0.05460959,14882.628999999999,14653.618999999999,5146.9224,0.014826491499999999,4.410763e-05,0.4033429,296.46407999999997,296.58817,8.819902
Marinduque,2015-02-01,0.030766731000000002,14935.661,14684.615,5026.656,0.014095782,1.8710283e-05,0.34957305,297.20412999999996,296.80093,7.4763427
Marinduque,2015-03-01,0.027125227999999998,15028.066,14729.507,5183.1934,0.014173086000000001,1.6925813000000002e-05,0.29250574,298.93118,298.10025,7.0524073000000005
Marinduque,2015-04-01,0.02042846,15077.112,14784.621000000001,5205.6455,0.015669813,1.3530322000000002e-05,0.25191623,301.2221,299.68866,5.804032299999999
Marinduque,2015-05-01,0.014073448999999998,15126.919,14842.896,5217.0107,0.016193963999999998,1.1854188e-05,0.25374752,302.02173,301.31107000000003,3.5546193
Marinduque,2015-06-01,0.071467064,15011.402,14805.142,5112.3384,0.017295238,7.695328499999999e-05,0.33328566,300.10425,300.78854,3.20912
Marinduque,2015-07-01,0.07351307,15033.169,14809.993999999999,4695.519,0.01743267,7.1302835e-05,0.36738077,299.1544,299.96027000000004,5.344933999999999
Marinduque,2015-08-01,0.09113074,15033.953000000001,14792.229,5555.6245,0.01752632,6.35275e-05,0.3662145,299.47607,300.0584,4.471682
Marinduque,2015-09-01,0.075016655,15033.229,14827.965,5842.6763,0.017482953,6.45852e-05,0.37997586,299.4759,300.02768,3.6466388999999997
Marinduque,2015-10-01,0.081623785,15019.661,14797.268,5589.2363,0.017135588,8.563323e-05,0.3827958,299.40903,299.8968,5.57916
Marinduque,2015-11-01,0.0784433,14991.173999999999,14781.782,5275.5869999999995,0.017064398,5.6247434000000006e-05,0.37464982,299.21207000000004,299.51724,7.690953299999999
Marinduque,2015-12-01,0.17188849,14964.548999999999,14758.946000000002,5173.6533,0.016776469,0.00013826584999999998,0.3744548,298.64227,298.62186,8.16062
Marinduque,2016-01-01,0.03791579,14981.066,14764.534,4675.204000000001,0.015847326999999998,3.245511e-05,0.38057134,297.87143,298.06302,7.08747
Marinduque,2016-02-01,0.06584625,14920.436000000002,14718.662,5381.539000000001,0.015381915500000001,1.7917237e-05,0.32811615,298.11465,297.53812,7.971208
Marinduque,2016-03-01,0.040126607,15079.686000000002,14793.085,5589.5107,0.01575636,1.571531e-05,0.29287276,299.7863,298.69846,5.2645307
Marinduque,2016-04-01,0.01469446,15142.815,14828.185,5164.5234,0.016156184,3.3846558999999997e-06,0.21569411,302.58725,300.56235,5.063022
Marinduque,2016-05-01,0.03091992,15157.469,14846.0205,5167.129,0.017296113000000002,4.653172e-05,0.25444618,301.79117,301.19802999999996,4.219174
Marinduque,2016-06-01,0.08814948,15058.948999999999,14855.643,5115.0674,0.017597226,8.202911e-05,0.36458492,299.61014,300.83804,3.4315083
Marinduque,2016-07-01,0.079660594,15024.226,14802.99,5854.8457,0.017226983,6.0836046e-05,0.37262815,299.18784,300.27936,3.4176106
Marinduque,2016-08-01,0.05376319,15116.613000000001,14866.002,5274.1157,0.0180058,4.3942775e-05,0.36394912,299.44043,300.07916,5.3952074
Marinduque,2016-09-01,0.07326002,15188.46,14808.412,4882.9233,0.017790663999999998,5.865936e-05,0.36792424,299.16122,299.85733,3.8608059999999997
Marinduque,2016-10-01,0.14591596,15005.423999999999,14786.315,4739.0703,0.017913312,0.00015167883,0.41759142,298.38653999999997,299.45648,4.823367
Marinduque,2016-11-01,0.20240429999999998,14959.615,14763.918,5860.3677,0.017415486,0.00014781098,0.41997290000000004,298.41067999999996,299.09494,7.402497
Marinduque,2016-12-01,0.21482435,14929.6875,14748.562,3704.4207,0.017504228,0.00017003599,0.42422882,297.9316,298.59836,7.6529746
Marinduque,2017-01-01,0.09389883,14785.84,14697.331,3651.6953,0.015946392,7.8542565e-05,0.41369290000000003,297.11636,297.4848,9.137855
Marinduque,2017-02-01,0.039062493,14926.278,14738.633999999998,4471.084,0.0150548015,4.3419129999999994e-05,0.38743657,297.08072000000004,296.99478,8.150352999999999
Marinduque,2017-03-01,0.035576448,14999.008,14738.883999999998,5269.8335,0.01559029,2.8473134e-05,0.34165248,298.65308,298.11456,6.9196550000000006
Marinduque,2017-04-01,0.048912436,15125.202,14797.46,5172.8022,0.016219122,1.6650908999999998e-05,0.26699275,300.83185,299.58258,5.008735
Marinduque,2017-05-01,0.07614545,15077.579,14819.988000000001,5023.733,0.01781676,5.9153994e-05,0.34631756,300.33017,300.90106000000003,3.8307019999999996
Marinduque,2017-06-01,0.10657904,15041.684,14844.19,5999.2725,0.017557431000000002,8.4711945e-05,0.38247246,299.39462000000003,300.80756,3.4569224999999997
Marinduque,2017-07-01,0.18046227,14908.858,14660.833,3802.8176,0.017334316000000002,0.00012977232,0.41985416,298.33182,299.87845,4.1329136
